left_eye_263,left_eye_387,left_eye_385,left_eye_362,left_eye_380,left_eye_373,right_eye_133,right_eye_158,right_eye_160,right_eye_33,right_eye_144,right_eye_153,right_eye_144,mouth_78,mouth_82,mouth_312,mouth_308,mouth_317,mouth_87,head_10,head_152
"[0.6954127550125122, 0.35680773854255676, 0.053332917392253876]","[0.6812452673912048, 0.3461475372314453, 0.040368467569351196]","[0.6643697023391724, 0.3424595594406128, 0.034914497286081314]","[0.6468666791915894, 0.3470761179924011, 0.03685128688812256]","[0.6643550992012024, 0.3582759499549866, 0.033445339649915695]","[0.6828985810279846, 0.36103686690330505, 0.03900038078427315]","[0.5781797170639038, 0.3438919484615326, 0.026255959644913673]","[0.5594940185546875, 0.33774155378341675, 0.01973602920770645]","[0.5418954491615295, 0.34050679206848145, 0.02024560607969761]","[0.5254973769187927, 0.35020843148231506, 0.029878167435526848]","[0.5405563116073608, 0.35542863607406616, 0.019348574802279472]","[0.5603162050247192, 0.35383886098861694, 0.018622998148202896]","[0.5405563116073608, 0.35542863607406616, 0.019348574802279472]","[0.5695338845252991, 0.5516206622123718, -0.031414080411195755]","[0.6066241264343262, 0.5331642627716064, -0.04481342434883118]","[0.6299784183502197, 0.5334956645965576, -0.041044581681489944]","[0.6597620844841003, 0.5527060627937317, -0.018701693043112755]","[0.6307070851325989, 0.5376994013786316, -0.04380969703197479]","[0.6064261794090271, 0.5373156070709229, -0.047866761684417725]","[0.6130075454711914, 0.16516616940498352, 0.04965764656662941]","[0.6162986159324646, 0.7191689014434814, -0.05228837952017784]"
"[0.6946954131126404, 0.35699212551116943, 0.05292617157101631]","[0.6804796457290649, 0.3462944030761719, 0.03999706730246544]","[0.6636092662811279, 0.3425197899341583, 0.034611865878105164]","[0.6461061239242554, 0.34695109724998474, 0.03664121776819229]","[0.6635860800743103, 0.3582712411880493, 0.033165913075208664]","[0.6821469664573669, 0.36113232374191284, 0.03865349665284157]","[0.5772690176963806, 0.34346938133239746, 0.026395797729492188]","[0.5586439371109009, 0.33736419677734375, 0.019942186772823334]","[0.5410780310630798, 0.34006601572036743, 0.02054298296570778]","[0.5246907472610474, 0.34969377517700195, 0.030237307772040367]","[0.5396705269813538, 0.3549455404281616, 0.019636863842606544]","[0.5594034194946289, 0.3534255027770996, 0.018830370157957077]","[0.5396705269813538, 0.3549455404281616, 0.019636863842606544]","[0.5684822797775269, 0.5516480803489685, -0.031184785068035126]","[0.6054509282112122, 0.5334791541099548, -0.0446983277797699]","[0.6287577748298645, 0.5339148044586182, -0.04105813801288605]","[0.6586905717849731, 0.553090512752533, -0.01893393136560917]","[0.6294600367546082, 0.5380834341049194, -0.04384109750390053]","[0.6051976084709167, 0.5375998616218567, -0.047758713364601135]","[0.6123226881027222, 0.164457768201828, 0.04959800839424133]","[0.6148547530174255, 0.7194654941558838, -0.05221085622906685]"
"[0.6935192346572876, 0.3566294312477112, 0.05226580426096916]","[0.6793088912963867, 0.3460361063480377, 0.039324212819337845]","[0.6624318957328796, 0.342106431722641, 0.033988356590270996]","[0.6448240876197815, 0.34605515003204346, 0.036154698580503464]","[0.6622915267944336, 0.357593297958374, 0.03264500945806503]","[0.6809087991714478, 0.36068272590637207, 0.038074009120464325]","[0.5759158134460449, 0.34191077947616577, 0.026197485625743866]","[0.5573257803916931, 0.3359234929084778, 0.019755827262997627]","[0.5397424697875977, 0.33839988708496094, 0.020457128062844276]","[0.5233094692230225, 0.3476402163505554, 0.030228910967707634]","[0.5382140278816223, 0.3530815541744232, 0.019606616348028183]","[0.5579773187637329, 0.3517366945743561, 0.018730031326413155]","[0.5382140278816223, 0.3530815541744232, 0.019606616348028183]","[0.566490113735199, 0.550933301448822, -0.030680695548653603]","[0.6032244563102722, 0.532487154006958, -0.04441084340214729]","[0.6264899373054504, 0.5331130623817444, -0.0408804789185524]","[0.6563180685043335, 0.55305016040802, -0.018749719485640526]","[0.627121090888977, 0.5383169054985046, -0.04335377365350723]","[0.6028766632080078, 0.5375950336456299, -0.04716193675994873]","[0.6118118166923523, 0.16302815079689026, 0.048647522926330566]","[0.6117401719093323, 0.719190776348114, -0.05109266936779022]"
"[0.6930628418922424, 0.3566097915172577, 0.05267999693751335]","[0.6788991689682007, 0.3459339141845703, 0.03969002887606621]","[0.6620115637779236, 0.34191179275512695, 0.03428488224744797]","[0.6443890333175659, 0.34582409262657166, 0.03638123348355293]","[0.6618308424949646, 0.3573824167251587, 0.03291744366288185]","[0.6804437041282654, 0.3605729043483734, 0.038422562181949615]","[0.5754050016403198, 0.3413303792476654, 0.026121072471141815]","[0.5567330121994019, 0.33518534898757935, 0.019616274163126945]","[0.539111316204071, 0.33764591813087463, 0.020235225558280945]","[0.5226824879646301, 0.34685078263282776, 0.029971975833177567]","[0.537651777267456, 0.3523414433002472, 0.01939861662685871]","[0.5574451684951782, 0.35104790329933167, 0.018584026023745537]","[0.537651777267456, 0.3523414433002472, 0.01939861662685871]","[0.5658563375473022, 0.5506529808044434, -0.030920587480068207]","[0.6027371883392334, 0.5323703289031982, -0.04451020807027817]","[0.6260318160057068, 0.5330305099487305, -0.040878549218177795]","[0.6558569073677063, 0.5529555678367615, -0.01863701269030571]","[0.6267006397247314, 0.538123369216919, -0.043339308351278305]","[0.6024203300476074, 0.5373446941375732, -0.04724744334816933]","[0.6113840341567993, 0.162904292345047, 0.04877055808901787]","[0.6112167835235596, 0.7191368341445923, -0.05122528597712517]"
"[0.6919658780097961, 0.35699033737182617, 0.052449531853199005]","[0.6778041124343872, 0.3462156057357788, 0.039417415857315063]","[0.6608892679214478, 0.34214362502098083, 0.03398454561829567]","[0.6433178782463074, 0.34610241651535034, 0.03611236810684204]","[0.6608211994171143, 0.35781967639923096, 0.032677751034498215]","[0.6794223785400391, 0.36104264855384827, 0.038187433034181595]","[0.574215829372406, 0.3416482210159302, 0.02583233453333378]","[0.5554986596107483, 0.33553552627563477, 0.01928328163921833]","[0.5378305315971375, 0.3380303382873535, 0.01992657408118248]","[0.5214279890060425, 0.34727805852890015, 0.029684793204069138]","[0.536395788192749, 0.35285937786102295, 0.01912006363272667]","[0.5561985373497009, 0.3515154719352722, 0.01830160804092884]","[0.536395788192749, 0.35285937786102295, 0.01912006363272667]","[0.5651413798332214, 0.5514267086982727, -0.030920013785362244]","[0.6017557978630066, 0.5330803990364075, -0.04437747225165367]","[0.6247625350952148, 0.5337858200073242, -0.040724776685237885]","[0.6541985273361206, 0.5539957284927368, -0.01861000247299671]","[0.6255051493644714, 0.5396935343742371, -0.043109696358442307]","[0.6013654470443726, 0.538865864276886, -0.04700905829668045]","[0.6102603077888489, 0.16323140263557434, 0.048252321779727936]","[0.6100257635116577, 0.7196465730667114, -0.05024551600217819]"
"[0.6910979747772217, 0.3574737310409546, 0.0528455413877964]","[0.6769570708274841, 0.346427857875824, 0.03980325162410736]","[0.6600209474563599, 0.3423093557357788, 0.034355077892541885]","[0.6423963308334351, 0.34663885831832886, 0.03640236333012581]","[0.6599482893943787, 0.3583754897117615, 0.032962724566459656]","[0.6785665154457092, 0.3615627884864807, 0.0384964793920517]","[0.5733575224876404, 0.34211528301239014, 0.02603156864643097]","[0.5546489357948303, 0.3354809880256653, 0.01951720379292965]","[0.5369387865066528, 0.3379128575325012, 0.020131265744566917]","[0.5205245018005371, 0.3474573791027069, 0.029865456745028496]","[0.5355031490325928, 0.35322001576423645, 0.019266920164227486]","[0.5553226470947266, 0.35198774933815, 0.018454046919941902]","[0.5355031490325928, 0.35322001576423645, 0.019266920164227486]","[0.5645612478256226, 0.5522173047065735, -0.03124346397817135]","[0.6010726690292358, 0.5336668491363525, -0.0446767620742321]","[0.6240711212158203, 0.5343522429466248, -0.04100611433386803]","[0.6535291075706482, 0.5546756982803345, -0.018877843394875526]","[0.624840497970581, 0.5404322743415833, -0.04337916523218155]","[0.6007230281829834, 0.5396262407302856, -0.0472891628742218]","[0.6093209981918335, 0.16365978121757507, 0.04886801913380623]","[0.6094887256622314, 0.7207930088043213, -0.050897110253572464]"
"[0.6902896165847778, 0.35777872800827026, 0.052427779883146286]","[0.6761348247528076, 0.3468528389930725, 0.03938565403223038]","[0.6591944098472595, 0.3427596986293793, 0.0339653305709362]","[0.641524076461792, 0.34694117307662964, 0.036097098141908646]","[0.6590741276741028, 0.3587482273578644, 0.03262900188565254]","[0.6777406334877014, 0.361952006816864, 0.03813104331493378]","[0.5725095868110657, 0.3425380289554596, 0.0259279552847147]","[0.5537744760513306, 0.33600810170173645, 0.01943179778754711]","[0.5360717177391052, 0.3384688198566437, 0.02009745128452778]","[0.519685685634613, 0.34798645973205566, 0.02989170514047146]","[0.5346205830574036, 0.35384225845336914, 0.01928563043475151]","[0.5544365644454956, 0.3525826036930084, 0.018420947715640068]","[0.5346205830574036, 0.35384225845336914, 0.01928563043475151]","[0.563579261302948, 0.5544058680534363, -0.03090784326195717]","[0.6000178456306458, 0.5352643728256226, -0.044514380395412445]","[0.6229968070983887, 0.5358073115348816, -0.040918536484241486]","[0.6525629162788391, 0.5563783645629883, -0.018759189173579216]","[0.6238025426864624, 0.5428401231765747, -0.0430641733109951]","[0.5996221899986267, 0.5421435236930847, -0.04690174385905266]","[0.608502209186554, 0.1639879047870636, 0.04840046539902687]","[0.6084292531013489, 0.7228875160217285, -0.05030746012926102]"
"[0.6892214417457581, 0.3568352162837982, 0.05140339583158493]","[0.67499840259552, 0.346150279045105, 0.038378357887268066]","[0.6580749750137329, 0.3421934247016907, 0.033025987446308136]","[0.6405113935470581, 0.34644195437431335, 0.03533269464969635]","[0.6579939126968384, 0.3580285906791687, 0.031827062368392944]","[0.6766510605812073, 0.3610990643501282, 0.037247154861688614]","[0.5714266300201416, 0.3426423668861389, 0.02556595392525196]","[0.5525946617126465, 0.33640795946121216, 0.019075611606240273]","[0.5349308252334595, 0.33910489082336426, 0.019846180453896523]","[0.5186967253684998, 0.3486236333847046, 0.02975817397236824]","[0.5335950255393982, 0.35432571172714233, 0.01916191354393959]","[0.5533804893493652, 0.352881520986557, 0.018184585496783257]","[0.5335950255393982, 0.35432571172714233, 0.01916191354393959]","[0.5631518363952637, 0.5557206273078918, -0.03013545647263527]","[0.5991962552070618, 0.5366774797439575, -0.043859370052814484]","[0.621956467628479, 0.5370079874992371, -0.040423404425382614]","[0.6515581607818604, 0.5569654703140259, -0.018563110381364822]","[0.6227735280990601, 0.5437262058258057, -0.042450401932001114]","[0.5987713932991028, 0.5432352423667908, -0.04613325372338295]","[0.6070038676261902, 0.16342973709106445, 0.04687773808836937]","[0.6078212261199951, 0.7246426343917847, -0.048795174807310104]"
"[0.6880456209182739, 0.356408029794693, 0.05112697184085846]","[0.6738219261169434, 0.3459312319755554, 0.038132693618535995]","[0.6569181084632874, 0.3421211838722229, 0.03278840705752373]","[0.639430046081543, 0.3464452922344208, 0.03509630262851715]","[0.6568453907966614, 0.3578333258628845, 0.03162125498056412]","[0.6754733920097351, 0.360750287771225, 0.03704056143760681]","[0.5705453157424927, 0.3430311679840088, 0.02531171217560768]","[0.5517538785934448, 0.3368681073188782, 0.018813233822584152]","[0.534125566482544, 0.3395635485649109, 0.019554447382688522]","[0.5179033279418945, 0.34906676411628723, 0.029426101595163345]","[0.5328478813171387, 0.35473066568374634, 0.018911903724074364]","[0.552586019039154, 0.3532414138317108, 0.017963148653507233]","[0.5328478813171387, 0.35473066568374634, 0.018911903724074364]","[0.5622343420982361, 0.5572048425674438, -0.029722556471824646]","[0.5984082818031311, 0.5382673144340515, -0.04356377199292183]","[0.6212289929389954, 0.5385472178459167, -0.04011048004031181]","[0.6509341597557068, 0.5581550598144531, -0.01808399148285389]","[0.6219993829727173, 0.5451295375823975, -0.042152825742959976]","[0.5979636311531067, 0.544718861579895, -0.04586532711982727]","[0.6059490442276001, 0.16279533505439758, 0.046159081161022186]","[0.6072080731391907, 0.7269607782363892, -0.04830442741513252]"
"[0.6862887144088745, 0.35531240701675415, 0.049884356558322906]","[0.6720305681228638, 0.34508925676345825, 0.03685621917247772]","[0.6549838781356812, 0.34138262271881104, 0.03157084062695503]","[0.637477695941925, 0.3459516167640686, 0.034075889736413956]","[0.6549115777015686, 0.35720324516296387, 0.030577467754483223]","[0.6736174821853638, 0.35994380712509155, 0.03594096004962921]","[0.5683844089508057, 0.34305280447006226, 0.02467002160847187]","[0.5494459867477417, 0.3370029926300049, 0.01813172921538353]","[0.531722903251648, 0.3398084342479706, 0.01897495798766613]","[0.5156807899475098, 0.34927475452423096, 0.028987755998969078]","[0.5306864976882935, 0.3550868332386017, 0.01848435588181019]","[0.5504499673843384, 0.35343360900878906, 0.017441866919398308]","[0.5306864976882935, 0.3550868332386017, 0.01848435588181019]","[0.5609791874885559, 0.5600857734680176, -0.02872573398053646]","[0.5967220664024353, 0.5414428114891052, -0.042631980031728745]","[0.6193544864654541, 0.5415717363357544, -0.03930165618658066]","[0.6490570306777954, 0.5604766011238098, -0.0174960158765316]","[0.6202369928359985, 0.5480518341064453, -0.04116981104016304]","[0.5963423848152161, 0.5478174686431885, -0.04475010558962822]","[0.6035591959953308, 0.16213718056678772, 0.043803516775369644]","[0.6059980988502502, 0.7296817302703857, -0.04586133733391762]"
"[0.6851478219032288, 0.3541952669620514, 0.05021623894572258]","[0.670923113822937, 0.34419506788253784, 0.03721654415130615]","[0.6540130972862244, 0.34063300490379333, 0.03191486746072769]","[0.6365958452224731, 0.3451235890388489, 0.034380730241537094]","[0.6539980173110962, 0.3563181757926941, 0.030907124280929565]","[0.6726247072219849, 0.35885530710220337, 0.03630100563168526]","[0.5680275559425354, 0.34280896186828613, 0.024805255234241486]","[0.5490867495536804, 0.3371100425720215, 0.018234936520457268]","[0.5314900279045105, 0.3402163088321686, 0.01899436116218567]","[0.5154512524604797, 0.34975501894950867, 0.028939252719283104]","[0.5304089784622192, 0.3553089201450348, 0.018529484048485756]","[0.5501430630683899, 0.3534678518772125, 0.017551571130752563]","[0.5304089784622192, 0.3553089201450348, 0.018529484048485756]","[0.5605859756469727, 0.5609580278396606, -0.028740111738443375]","[0.5968121290206909, 0.5420594811439514, -0.042645011097192764]","[0.6196213960647583, 0.5419210195541382, -0.039271701127290726]","[0.6496550440788269, 0.5602052807807922, -0.017365822568535805]","[0.6204864978790283, 0.5477518439292908, -0.04132789373397827]","[0.5964252352714539, 0.5478499531745911, -0.04498256370425224]","[0.6023784875869751, 0.16130363941192627, 0.04435659945011139]","[0.606389582157135, 0.7303112149238586, -0.046714622527360916]"
"[0.6846283674240112, 0.35468626022338867, 0.050135765224695206]","[0.6703910827636719, 0.344756543636322, 0.037106677889823914]","[0.6534407138824463, 0.3411889672279358, 0.03182711452245712]","[0.6359501481056213, 0.3455994427204132, 0.03434482961893082]","[0.653346061706543, 0.356733500957489, 0.030832314863801003]","[0.6720070838928223, 0.3592570424079895, 0.036207836121320724]","[0.5670459866523743, 0.3432212471961975, 0.024912701919674873]","[0.5481014251708984, 0.3375544548034668, 0.01835022307932377]","[0.5304838418960571, 0.34062817692756653, 0.019165964797139168]","[0.5144467949867249, 0.3500853180885315, 0.029171790927648544]","[0.5294064283370972, 0.35560664534568787, 0.018696222454309464]","[0.5491452813148499, 0.3538063168525696, 0.017673775553703308]","[0.5294064283370972, 0.35560664534568787, 0.018696222454309464]","[0.5594798922538757, 0.5619267821311951, -0.02862709015607834]","[0.5956393480300903, 0.5431724190711975, -0.04260852187871933]","[0.6185163259506226, 0.5430750846862793, -0.03930133208632469]","[0.6487588882446289, 0.5612667202949524, -0.01748904585838318]","[0.6193194389343262, 0.5485426187515259, -0.041377704590559006]","[0.5952357053756714, 0.5486184358596802, -0.04495323449373245]","[0.6017641425132751, 0.16074001789093018, 0.04429519176483154]","[0.6050716042518616, 0.7314621210098267, -0.04677961766719818]"
"[0.6839003562927246, 0.35421332716941833, 0.049863655120134354]","[0.669654369354248, 0.3442379832267761, 0.036841634660959244]","[0.652675986289978, 0.34070485830307007, 0.03160392865538597]","[0.6351848840713501, 0.3453541398048401, 0.03417414799332619]","[0.6525951027870178, 0.3564004898071289, 0.03064005635678768]","[0.6712683439254761, 0.35882455110549927, 0.03597559407353401]","[0.5663458108901978, 0.3431103825569153, 0.02490362711250782]","[0.5473581552505493, 0.33732128143310547, 0.018348438665270805]","[0.529733419418335, 0.3404502272605896, 0.019198009744286537]","[0.5137243866920471, 0.34998270869255066, 0.029255108907818794]","[0.5286906957626343, 0.3554677665233612, 0.01876174472272396]","[0.5484362840652466, 0.35367467999458313, 0.01769699901342392]","[0.5286906957626343, 0.3554677665233612, 0.01876174472272396]","[0.558388352394104, 0.5619921088218689, -0.028234923258423805]","[0.5947780609130859, 0.5434289574623108, -0.04241097718477249]","[0.6178487539291382, 0.54329913854599, -0.039164021611213684]","[0.6482768058776855, 0.5612093806266785, -0.0172667745500803]","[0.6186031699180603, 0.5486125946044922, -0.04130888357758522]","[0.5943822264671326, 0.5487253665924072, -0.044827453792095184]","[0.6009703278541565, 0.16001853346824646, 0.04391324892640114]","[0.6042724251747131, 0.7316216230392456, -0.04665694758296013]"
