left_eye_263,left_eye_387,left_eye_385,left_eye_362,left_eye_380,left_eye_373,right_eye_133,right_eye_158,right_eye_160,right_eye_33,right_eye_144,right_eye_153,right_eye_144,mouth_78,mouth_82,mouth_312,mouth_308,mouth_317,mouth_87,head_10,head_152
"[0.7212017774581909, 0.32906877994537354, 0.08197702467441559]","[0.708017110824585, 0.3227172791957855, 0.06070380285382271]","[0.6852109432220459, 0.3206564784049988, 0.048560164868831635]","[0.6623440384864807, 0.3256995975971222, 0.04745877906680107]","[0.683670699596405, 0.3307177424430847, 0.04816925898194313]","[0.7066963315010071, 0.3321012556552887, 0.060674846172332764]","[0.5761459469795227, 0.32113566994667053, 0.011832178570330143]","[0.551414966583252, 0.313410222530365, -0.001973577309399843]","[0.5253263115882874, 0.31369876861572266, -0.006409885827451944]","[0.5025215744972229, 0.3187696635723114, 0.0030773926991969347]","[0.525839626789093, 0.3235856592655182, -0.005456229206174612]","[0.5527326464653015, 0.3241097331047058, -0.0015581881161779165]","[0.525839626789093, 0.3235856592655182, -0.005456229206174612]","[0.5658918619155884, 0.4193667769432068, -0.041120611131191254]","[0.6174805760383606, 0.4157199561595917, -0.04924274608492851]","[0.6435310244560242, 0.41630810499191284, -0.03800228610634804]","[0.6718696355819702, 0.42113372683525085, -0.0010785501217469573]","[0.6446162462234497, 0.41676634550094604, -0.038676317781209946]","[0.6169980764389038, 0.41616031527519226, -0.05066581815481186]","[0.6316233277320862, 0.2440192997455597, 0.030517324805259705]","[0.6145574450492859, 0.49032336473464966, -0.03443729877471924]"
"[0.7205525040626526, 0.3291318416595459, 0.08202485740184784]","[0.7074334025382996, 0.3228808343410492, 0.06071681156754494]","[0.6847677826881409, 0.3207978308200836, 0.04849766567349434]","[0.6620147228240967, 0.3256846070289612, 0.047339197248220444]","[0.683243453502655, 0.33070048689842224, 0.048164233565330505]","[0.7061663269996643, 0.3320924937725067, 0.06073826178908348]","[0.57627272605896, 0.32110661268234253, 0.011399722658097744]","[0.5515165328979492, 0.31351417303085327, -0.0024988597724586725]","[0.5255040526390076, 0.31381237506866455, -0.007026669569313526]","[0.5026907920837402, 0.31878557801246643, 0.002381597412750125]","[0.5260545015335083, 0.32355573773384094, -0.006006602663546801]","[0.5529261827468872, 0.3240731358528137, -0.002011593896895647]","[0.5260545015335083, 0.32355573773384094, -0.006006602663546801]","[0.5654642581939697, 0.4193546175956726, -0.04099668189883232]","[0.6173409819602966, 0.41582953929901123, -0.04893973469734192]","[0.6433775424957275, 0.41642192006111145, -0.03756393492221832]","[0.6717029213905334, 0.42117127776145935, -0.0005134649109095335]","[0.6445249319076538, 0.41677308082580566, -0.038256995379924774]","[0.6169109344482422, 0.4161587357521057, -0.050403233617544174]","[0.6316782832145691, 0.24404215812683105, 0.030034594237804413]","[0.6142891645431519, 0.49041393399238586, -0.03414889797568321]"
"[0.7209645509719849, 0.3291626274585724, 0.08180303871631622]","[0.7077418565750122, 0.3228541910648346, 0.060513898730278015]","[0.6849817633628845, 0.32078051567077637, 0.04836122319102287]","[0.6621277332305908, 0.3257501423358917, 0.0472780205309391]","[0.6834453344345093, 0.330783486366272, 0.04801211878657341]","[0.7064634561538696, 0.33217060565948486, 0.060520898550748825]","[0.5761183500289917, 0.32115915417671204, 0.01165937352925539]","[0.5513743758201599, 0.3135020136833191, -0.002168880542740226]","[0.5253251194953918, 0.313790887594223, -0.006586951203644276]","[0.5025092363357544, 0.3188040554523468, 0.0029106205329298973]","[0.5257983207702637, 0.32361340522766113, -0.005602382123470306]","[0.5526986122131348, 0.3241436183452606, -0.0017001788364723325]","[0.5257983207702637, 0.32361340522766113, -0.005602382123470306]","[0.5655364394187927, 0.41931477189064026, -0.0408596433699131]","[0.6172456741333008, 0.4156864285469055, -0.04912925139069557]","[0.643429696559906, 0.4162854850292206, -0.03786858543753624]","[0.6719171404838562, 0.42111796140670776, -0.0007767246570438147]","[0.6444969177246094, 0.41676411032676697, -0.03848424181342125]","[0.6167842745780945, 0.4161459505558014, -0.05050051584839821]","[0.6314692497253418, 0.2439148724079132, 0.030160902068018913]","[0.6144087314605713, 0.4904433488845825, -0.03422858938574791]"
"[0.7205876708030701, 0.3291783034801483, 0.08177346736192703]","[0.7074003219604492, 0.3229486346244812, 0.06046414375305176]","[0.6847335696220398, 0.32086747884750366, 0.04825890064239502]","[0.6619714498519897, 0.3257179856300354, 0.04713502526283264]","[0.683219850063324, 0.33075353503227234, 0.0479581393301487]","[0.7061685919761658, 0.3321426808834076, 0.060505837202072144]","[0.5763087272644043, 0.321184903383255, 0.011297496035695076]","[0.5515271425247192, 0.31366777420043945, -0.00260285590775311]","[0.5255454778671265, 0.3139879107475281, -0.007083151955157518]","[0.50272536277771, 0.31893715262413025, 0.0023678794968873262]","[0.5260621905326843, 0.3236790895462036, -0.006039073690772057]","[0.5529454946517944, 0.32418641448020935, -0.0020741436164826155]","[0.5260621905326843, 0.3236790895462036, -0.006039073690772057]","[0.5650712847709656, 0.41927388310432434, -0.04076553136110306]","[0.6170303225517273, 0.4157775640487671, -0.04886762797832489]","[0.6431833505630493, 0.4163862466812134, -0.037492040544748306]","[0.6715970039367676, 0.421164870262146, -0.00032026649569161236]","[0.6443078517913818, 0.4167967438697815, -0.03814828768372536]","[0.6166055798530579, 0.41617047786712646, -0.05029153451323509]","[0.631596565246582, 0.24396076798439026, 0.02975533902645111]","[0.6142143607139587, 0.4906325340270996, -0.03392907232046127]"
"[0.7206488847732544, 0.32915470004081726, 0.0817575678229332]","[0.707426130771637, 0.3228744566440582, 0.06049270182847977]","[0.6847204566001892, 0.32080206274986267, 0.04833739250898361]","[0.6619195938110352, 0.32572150230407715, 0.04723018780350685]","[0.6831933259963989, 0.33074939250946045, 0.047998808324337006]","[0.7061731219291687, 0.33213794231414795, 0.06050813943147659]","[0.5760786533355713, 0.3211774230003357, 0.011571002192795277]","[0.5513545870780945, 0.3136060833930969, -0.0022610328160226345]","[0.5253646969795227, 0.313919335603714, -0.006700011435896158]","[0.5025737881660461, 0.31891465187072754, 0.0027593914419412613]","[0.5258803963661194, 0.3236684203147888, -0.005702232010662556]","[0.5527450442314148, 0.32417383790016174, -0.0017842085799202323]","[0.5258803963661194, 0.3236684203147888, -0.005702232010662556]","[0.5654617547988892, 0.4192735552787781, -0.04084887355566025]","[0.6172072291374207, 0.41567927598953247, -0.04904092103242874]","[0.6433610916137695, 0.4162870943546295, -0.03774268180131912]","[0.6718389391899109, 0.42112478613853455, -0.0006728043081238866]","[0.644439160823822, 0.4167369604110718, -0.038414306938648224]","[0.6167499423027039, 0.4161135256290436, -0.0504707433283329]","[0.6311231851577759, 0.24395394325256348, 0.030122455209493637]","[0.6146215200424194, 0.49060550332069397, -0.03422195464372635]"
"[0.7204883098602295, 0.3291277289390564, 0.08162486553192139]","[0.7072898149490356, 0.3228760063648224, 0.060361649841070175]","[0.6846288442611694, 0.32079482078552246, 0.04819660633802414]","[0.6618650555610657, 0.325671523809433, 0.04710474982857704]","[0.6831107139587402, 0.3306926488876343, 0.04788881540298462]","[0.7060574889183044, 0.3320826292037964, 0.06039796769618988]","[0.5761039853096008, 0.32116466760635376, 0.011436963453888893]","[0.5513464212417603, 0.31364887952804565, -0.002420865697786212]","[0.5253642797470093, 0.31398236751556396, -0.006874412298202515]","[0.5025771856307983, 0.3189656734466553, 0.002590192947536707]","[0.5259232521057129, 0.3236846327781677, -0.00583694688975811]","[0.5527887344360352, 0.32417094707489014, -0.0019133415771648288]","[0.5259232521057129, 0.3236846327781677, -0.00583694688975811]","[0.5652078986167908, 0.41918063163757324, -0.04067801311612129]","[0.6171243190765381, 0.41566118597984314, -0.048863671720027924]","[0.6433175802230835, 0.4162672758102417, -0.037545692175626755]","[0.6718177795410156, 0.4210417866706848, -0.0004426734521985054]","[0.6444224715232849, 0.4166633188724518, -0.03823282942175865]","[0.6166903972625732, 0.416043758392334, -0.05032234266400337]","[0.6311632990837097, 0.2439894676208496, 0.029835294932127]","[0.6145509481430054, 0.4904654324054718, -0.03399848937988281]"
"[0.7205600738525391, 0.3291893005371094, 0.08157944679260254]","[0.707302987575531, 0.3229116201400757, 0.060322266072034836]","[0.6845645308494568, 0.32084473967552185, 0.04820006713271141]","[0.6617534756660461, 0.3257671594619751, 0.04714392498135567]","[0.6830715537071228, 0.330782949924469, 0.04786331206560135]","[0.7060781717300415, 0.33216041326522827, 0.0603361576795578]","[0.5757606625556946, 0.3212748169898987, 0.01167843583971262]","[0.5509927272796631, 0.3137259781360626, -0.002119606826454401]","[0.5249699950218201, 0.3140583038330078, -0.006522454787045717]","[0.5021898746490479, 0.3190765380859375, 0.003000222146511078]","[0.5255229473114014, 0.32379427552223206, -0.0055206576362252235]","[0.552410364151001, 0.3242855668067932, -0.0016537447227165103]","[0.5255229473114014, 0.32379427552223206, -0.0055206576362252235]","[0.5651745200157166, 0.41925716400146484, -0.0406966470181942]","[0.6170437335968018, 0.41572248935699463, -0.04895566403865814]","[0.6432868838310242, 0.41631966829299927, -0.037714894860982895]","[0.6719363331794739, 0.4210711121559143, -0.0007227890309877694]","[0.6443860530853271, 0.41669368743896484, -0.03843870759010315]","[0.6166176795959473, 0.4160846769809723, -0.050448182970285416]","[0.630708634853363, 0.2440166026353836, 0.0301224272698164]","[0.6147188544273376, 0.49036887288093567, -0.034322429448366165]"
"[0.7203046083450317, 0.32926055788993835, 0.08188273012638092]","[0.7070611119270325, 0.32300445437431335, 0.0606343038380146]","[0.6843569874763489, 0.32096347212791443, 0.04848232492804527]","[0.6615935564041138, 0.32588082551956177, 0.04735710099339485]","[0.6828978657722473, 0.330883264541626, 0.04811965301632881]","[0.7058717012405396, 0.3322495222091675, 0.06062301620841026]","[0.5756766200065613, 0.3214665949344635, 0.011704253032803535]","[0.5509055852890015, 0.3139583468437195, -0.0021027347538620234]","[0.52491295337677, 0.31431424617767334, -0.006555421743541956]","[0.5021060109138489, 0.3193330466747284, 0.002898208564147353]","[0.5254605412483215, 0.3240194618701935, -0.0055769747123122215]","[0.5523555874824524, 0.32449039816856384, -0.00165577104780823]","[0.5254605412483215, 0.3240194618701935, -0.0055769747123122215]","[0.5651562809944153, 0.4192520081996918, -0.04099171236157417]","[0.6170756816864014, 0.4156181216239929, -0.04911722242832184]","[0.643273115158081, 0.4162076711654663, -0.037829797714948654]","[0.6718393564224243, 0.4210347831249237, -0.0008209471125155687]","[0.6443876028060913, 0.4165806770324707, -0.03855273872613907]","[0.6166534423828125, 0.4159771203994751, -0.050617411732673645]","[0.6304265260696411, 0.24423956871032715, 0.030547691509127617]","[0.6148019433021545, 0.4902917742729187, -0.03472928702831268]"
"[0.7201392650604248, 0.3293432295322418, 0.08236191421747208]","[0.7068990468978882, 0.3230794072151184, 0.0610978826880455]","[0.6841878294944763, 0.3210614025592804, 0.04889988899230957]","[0.6614723205566406, 0.3259834349155426, 0.04770111292600632]","[0.6827539205551147, 0.33095699548721313, 0.04848281294107437]","[0.705715537071228, 0.3323296010494232, 0.061047423630952835]","[0.5752905011177063, 0.32158270478248596, 0.011819125153124332]","[0.5505397319793701, 0.31406354904174805, -0.002018782077357173]","[0.5245153307914734, 0.3144077658653259, -0.006534299347549677]","[0.5016323924064636, 0.31944164633750916, 0.0028748055920004845]","[0.5250729322433472, 0.32412323355674744, -0.0055772364139556885]","[0.551991879940033, 0.32458463311195374, -0.0016111423028632998]","[0.5250729322433472, 0.32412323355674744, -0.0055772364139556885]","[0.5651209354400635, 0.41918596625328064, -0.04135501757264137]","[0.6170501708984375, 0.4155048727989197, -0.04935680702328682]","[0.6432325839996338, 0.4160991609096527, -0.038015495985746384]","[0.6716756820678711, 0.4209674894809723, -0.0009737215004861355]","[0.6443232893943787, 0.41643455624580383, -0.03874936327338219]","[0.6166270971298218, 0.41583096981048584, -0.050875406712293625]","[0.6301756501197815, 0.24441313743591309, 0.03100430965423584]","[0.6147432923316956, 0.4902002811431885, -0.035171717405319214]"
"[0.7199833989143372, 0.3292301893234253, 0.08236078917980194]","[0.7066842913627625, 0.3229314684867859, 0.06106996536254883]","[0.6838856935501099, 0.32092252373695374, 0.04888581857085228]","[0.6611603498458862, 0.3259010910987854, 0.04773407429456711]","[0.6824889779090881, 0.33087158203125, 0.0484580434858799]","[0.7055044174194336, 0.33223167061805725, 0.0610259547829628]","[0.5746596455574036, 0.3215169310569763, 0.011966289021074772]","[0.5498616695404053, 0.31393492221832275, -0.0018536294810473919]","[0.5237611532211304, 0.31428050994873047, -0.006331656128168106]","[0.500869631767273, 0.31936588883399963, 0.0031375247053802013]","[0.5242863893508911, 0.3240806460380554, -0.005385163240134716]","[0.551266610622406, 0.3245379328727722, -0.0014512967318296432]","[0.5242863893508911, 0.3240806460380554, -0.005385163240134716]","[0.5650413632392883, 0.41927871108055115, -0.041399065405130386]","[0.6168816685676575, 0.41538625955581665, -0.04955626279115677]","[0.6430115103721619, 0.4159252345561981, -0.03827672079205513]","[0.6714716553688049, 0.4208487570285797, -0.0012070531956851482]","[0.6440982222557068, 0.4163684546947479, -0.03890352323651314]","[0.6164100170135498, 0.4158128499984741, -0.05097328871488571]","[0.62962406873703, 0.24438324570655823, 0.030985498800873756]","[0.6144437789916992, 0.48999035358428955, -0.03504893183708191]"
"[0.7195372581481934, 0.3291359543800354, 0.0825343132019043]","[0.7062754034996033, 0.3228166401386261, 0.061221569776535034]","[0.6834210157394409, 0.3208410441875458, 0.04901673272252083]","[0.6606876850128174, 0.3259063959121704, 0.04784248024225235]","[0.6820482015609741, 0.3308820128440857, 0.04856662452220917]","[0.7050967216491699, 0.332210510969162, 0.06115974485874176]","[0.5741015076637268, 0.32155999541282654, 0.012020748108625412]","[0.5492329001426697, 0.31389787793159485, -0.0017896636854857206]","[0.5230614542961121, 0.3142395615577698, -0.006276949308812618]","[0.5001569390296936, 0.3193727731704712, 0.0031984716188162565]","[0.5235928893089294, 0.32415419816970825, -0.005352328531444073]","[0.5506301522254944, 0.32460638880729675, -0.0014088574098423123]","[0.5235928893089294, 0.32415419816970825, -0.005352328531444073]","[0.5646846890449524, 0.41951948404312134, -0.04162485525012016]","[0.6165596842765808, 0.4155043959617615, -0.049694232642650604]","[0.642558217048645, 0.41599854826927185, -0.03841044008731842]","[0.6708632111549377, 0.4209344983100891, -0.0013713185908272862]","[0.6436508893966675, 0.41646867990493774, -0.038984157145023346]","[0.6160493493080139, 0.41595596075057983, -0.051060859113931656]","[0.6292016506195068, 0.2443535327911377, 0.031122922897338867]","[0.6139217019081116, 0.4900782108306885, -0.03510100021958351]"
"[0.7190344929695129, 0.3289206922054291, 0.0821036770939827]","[0.70572829246521, 0.32254546880722046, 0.06085138022899628]","[0.682796061038971, 0.3205946385860443, 0.048747625201940536]","[0.6599976420402527, 0.3258216977119446, 0.047669027000665665]","[0.6814491748809814, 0.33077171444892883, 0.04828500747680664]","[0.7045531868934631, 0.3320503234863281, 0.06078575551509857]","[0.5733830332756042, 0.32160770893096924, 0.012270496226847172]","[0.5484586358070374, 0.31386712193489075, -0.001450828742235899]","[0.5222709774971008, 0.31425973773002625, -0.005841819569468498]","[0.49948370456695557, 0.3194987177848816, 0.0037145493552088737]","[0.5228466987609863, 0.3242683708667755, -0.004932032432407141]","[0.5498709082603455, 0.32469186186790466, -0.0010906420648097992]","[0.5228466987609863, 0.3242683708667755, -0.004932032432407141]","[0.5645309090614319, 0.41953539848327637, -0.04139858856797218]","[0.616184651851654, 0.41551607847213745, -0.049645885825157166]","[0.6421718001365662, 0.41597411036491394, -0.038509853184223175]","[0.6707004904747009, 0.4208252429962158, -0.0016703794244676828]","[0.6432850956916809, 0.41638076305389404, -0.03914724662899971]","[0.6156908273696899, 0.4159047603607178, -0.05106160417199135]","[0.6279595494270325, 0.244306743144989, 0.031087545678019524]","[0.6140050292015076, 0.4900478422641754, -0.03508090227842331]"
