left_eye_263,left_eye_387,left_eye_385,left_eye_362,left_eye_380,left_eye_373,right_eye_133,right_eye_158,right_eye_160,right_eye_33,right_eye_144,right_eye_153,right_eye_144,mouth_78,mouth_82,mouth_312,mouth_308,mouth_317,mouth_87,head_10,head_152
"[0.7257210612297058, 0.4936080873012543, 0.058169350028038025]","[0.707230269908905, 0.48767387866973877, 0.03951578959822655]","[0.6823307871818542, 0.48607558012008667, 0.03259394317865372]","[0.6566048860549927, 0.49183669686317444, 0.03741278871893883]","[0.6811172962188721, 0.49590039253234863, 0.032787974923849106]","[0.7073273062705994, 0.49620893597602844, 0.039862703531980515]","[0.5674787163734436, 0.4898948669433594, 0.026413140818476677]","[0.5409609079360962, 0.4832233488559723, 0.016848688945174217]","[0.5156216621398926, 0.4842444360256195, 0.018423767760396004]","[0.49459993839263916, 0.4895338714122772, 0.03329439088702202]","[0.5154446363449097, 0.4928036034107208, 0.01926659420132637]","[0.5424159169197083, 0.49321311712265015, 0.017245806753635406]","[0.5154446363449097, 0.4928036034107208, 0.01926659420132637]","[0.5442378520965576, 0.5860320925712585, -0.0226831566542387]","[0.5974952578544617, 0.5819501876831055, -0.04827846586704254]","[0.6326914429664612, 0.5822494626045227, -0.044292133301496506]","[0.677289605140686, 0.586860179901123, -0.009381909854710102]","[0.6326265335083008, 0.5836760401725769, -0.04699850454926491]","[0.5978156328201294, 0.583465039730072, -0.05138077959418297]","[0.6158767342567444, 0.4059487581253052, 0.030034782364964485]","[0.6097109913825989, 0.6640976667404175, -0.04242740198969841]"
"[0.7266747951507568, 0.4932844340801239, 0.059156399220228195]","[0.7082412838935852, 0.4872472882270813, 0.040527720004320145]","[0.6833974719047546, 0.485664963722229, 0.03351999819278717]","[0.6577637195587158, 0.4915863573551178, 0.03809550032019615]","[0.6822337508201599, 0.4956483244895935, 0.033586639910936356]","[0.7084269523620605, 0.49593570828437805, 0.04079362004995346]","[0.5690271854400635, 0.489674836397171, 0.026447586715221405]","[0.5425578355789185, 0.4828914403915405, 0.01683482900261879]","[0.517275869846344, 0.48392894864082336, 0.018201233819127083]","[0.4961692690849304, 0.48929935693740845, 0.03283732011914253]","[0.5171177387237549, 0.4925679564476013, 0.01901361718773842]","[0.5440425872802734, 0.4929765462875366, 0.017161374911665916]","[0.5171177387237549, 0.4925679564476013, 0.01901361718773842]","[0.54476398229599, 0.5856882929801941, -0.023030215874314308]","[0.5988834500312805, 0.5815825462341309, -0.048475150018930435]","[0.6345630288124084, 0.581897497177124, -0.04426160827279091]","[0.6792892217636108, 0.5865796208381653, -0.008849112316966057]","[0.634456992149353, 0.5833502411842346, -0.047202326357364655]","[0.5993012189865112, 0.5831477642059326, -0.051851943135261536]","[0.6171277761459351, 0.40548402070999146, 0.030945738777518272]","[0.6116915345191956, 0.6638073921203613, -0.04378099367022514]"
"[0.7284587025642395, 0.4933646023273468, 0.05886843428015709]","[0.7100921869277954, 0.487569659948349, 0.04004696011543274]","[0.6852933764457703, 0.4859710931777954, 0.0329008623957634]","[0.6597164869308472, 0.4915696978569031, 0.03757195919752121]","[0.6840402483940125, 0.4955829679965973, 0.033190831542015076]","[0.7101616859436035, 0.49589261412620544, 0.040515441447496414]","[0.5708963871002197, 0.48968854546546936, 0.02552548050880432]","[0.5444087982177734, 0.483211874961853, 0.015678687021136284]","[0.519185483455658, 0.4842910170555115, 0.01697857491672039]","[0.49808910489082336, 0.48944276571273804, 0.031684499233961105]","[0.5191503167152405, 0.49260061979293823, 0.017982186749577522]","[0.5460262894630432, 0.49297407269477844, 0.01620243676006794]","[0.5191503167152405, 0.49260061979293823, 0.017982186749577522]","[0.5473464727401733, 0.5859665274620056, -0.0227911788970232]","[0.6011058688163757, 0.5819138288497925, -0.047940921038389206]","[0.6363264918327332, 0.5821794271469116, -0.04362162947654724]","[0.6805599927902222, 0.5866681337356567, -0.008196361362934113]","[0.636322021484375, 0.5836353898048401, -0.04624584689736366]","[0.6014984250068665, 0.5834691524505615, -0.05098982900381088]","[0.6192182302474976, 0.4060444235801697, 0.028987858444452286]","[0.6134083271026611, 0.6642818450927734, -0.04147715121507645]"
"[0.7288694381713867, 0.4938242733478546, 0.058420680463314056]","[0.7105806469917297, 0.4879550337791443, 0.03962206095457077]","[0.6857355237007141, 0.48631569743156433, 0.03252654895186424]","[0.6600412130355835, 0.49206113815307617, 0.03728491812944412]","[0.6845029592514038, 0.4961199164390564, 0.032833389937877655]","[0.7106320858001709, 0.49639415740966797, 0.04010570049285889]","[0.5714977979660034, 0.4900195002555847, 0.025543006137013435]","[0.5450337529182434, 0.4832932949066162, 0.015760155394673347]","[0.5197058916091919, 0.4842933416366577, 0.01713421195745468]","[0.4986557066440582, 0.4895040988922119, 0.031882304698228836]","[0.5196412801742554, 0.49281632900238037, 0.018118727952241898]","[0.5465288162231445, 0.4932762682437897, 0.016268709674477577]","[0.5196412801742554, 0.49281632900238037, 0.018118727952241898]","[0.5485362410545349, 0.5866622924804688, -0.0225309357047081]","[0.601970374584198, 0.5825977921485901, -0.047730185091495514]","[0.637059211730957, 0.5828578472137451, -0.04354528337717056]","[0.6812965273857117, 0.5873311758041382, -0.008316033519804478]","[0.6371626257896423, 0.5843475461006165, -0.04609684273600578]","[0.6024647355079651, 0.5841721296310425, -0.05070707947015762]","[0.6200048923492432, 0.40619921684265137, 0.028495723381638527]","[0.6140545010566711, 0.664589524269104, -0.04100241884589195]"
"[0.7295938730239868, 0.49435508251190186, 0.05885981768369675]","[0.7114077210426331, 0.4884442687034607, 0.040045928210020065]","[0.6865582466125488, 0.48681122064590454, 0.032837770879268646]","[0.6609019637107849, 0.49264630675315857, 0.037454698234796524]","[0.6852946281433105, 0.49672961235046387, 0.03312915936112404]","[0.7113966941833496, 0.49699920415878296, 0.04050988703966141]","[0.5724241733551025, 0.4905460774898529, 0.0251742135733366]","[0.5459243655204773, 0.483728289604187, 0.015304784290492535]","[0.5205743312835693, 0.48470255732536316, 0.016538728028535843]","[0.4994514584541321, 0.48989418148994446, 0.031157121062278748]","[0.5205590128898621, 0.49327796697616577, 0.017538975924253464]","[0.5474704504013062, 0.4937676191329956, 0.015826597809791565]","[0.5205590128898621, 0.49327796697616577, 0.017538975924253464]","[0.5487516522407532, 0.587246835231781, -0.022792963311076164]","[0.6026167869567871, 0.5832415223121643, -0.04772009700536728]","[0.6376883387565613, 0.5835591554641724, -0.04332111403346062]","[0.6816350817680359, 0.5881573557853699, -0.007852921262383461]","[0.637781023979187, 0.585047721862793, -0.04588660970330238]","[0.6030687689781189, 0.5848207473754883, -0.05072341486811638]","[0.6211954355239868, 0.4067234992980957, 0.028268540278077126]","[0.6143041253089905, 0.6652205586433411, -0.04080040752887726]"
"[0.7295613288879395, 0.49456533789634705, 0.05954619497060776]","[0.7113403081893921, 0.4887033700942993, 0.04071112722158432]","[0.6865664720535278, 0.48705124855041504, 0.03344253823161125]","[0.6609573364257812, 0.49273955821990967, 0.037982065230607986]","[0.6852899193763733, 0.49682286381721497, 0.033670660108327866]","[0.7113754749298096, 0.4971305727958679, 0.04111013934016228]","[0.5720891356468201, 0.49054595828056335, 0.025463109835982323]","[0.5455853939056396, 0.4838068187236786, 0.015559579245746136]","[0.5201760530471802, 0.4847531318664551, 0.016736522316932678]","[0.4989340007305145, 0.4898947477340698, 0.03128872439265251]","[0.5201846361160278, 0.49328333139419556, 0.01767798885703087]","[0.5471711158752441, 0.493753045797348, 0.016030145809054375]","[0.5201846361160278, 0.49328333139419556, 0.01767798885703087]","[0.5491310954093933, 0.5875471234321594, -0.02344413846731186]","[0.6029359102249146, 0.5833739042282104, -0.048179689794778824]","[0.6380566954612732, 0.5836858749389648, -0.04369892552495003]","[0.6818272471427917, 0.5884339809417725, -0.008224911987781525]","[0.6381430625915527, 0.5852850079536438, -0.0461573600769043]","[0.6034476161003113, 0.5850643515586853, -0.05107831954956055]","[0.6211815476417542, 0.40641820430755615, 0.029415428638458252]","[0.6145613789558411, 0.6657074093818665, -0.041708484292030334]"
"[0.7290496230125427, 0.4949553608894348, 0.058849263936281204]","[0.7110193371772766, 0.48918527364730835, 0.03999269753694534]","[0.6864229440689087, 0.4875635802745819, 0.03265741840004921]","[0.660884439945221, 0.4932257831096649, 0.0371846966445446]","[0.6850769519805908, 0.4972832500934601, 0.03303452581167221]","[0.7110411524772644, 0.49755558371543884, 0.04051175341010094]","[0.5729267001152039, 0.49111077189445496, 0.02443668060004711]","[0.5463786125183105, 0.4844483733177185, 0.014468199573457241]","[0.5211501717567444, 0.4854249656200409, 0.01559147797524929]","[0.5000345706939697, 0.49049022793769836, 0.030116509646177292]","[0.5212631225585938, 0.4938555955886841, 0.016683321446180344]","[0.5481616854667664, 0.49432674050331116, 0.015080523677170277]","[0.5212631225585938, 0.4938555955886841, 0.016683321446180344]","[0.5495313405990601, 0.5877857208251953, -0.022704774513840675]","[0.6035459637641907, 0.5839380025863647, -0.047289784997701645]","[0.6385116577148438, 0.5842770338058472, -0.04268060252070427]","[0.6820476651191711, 0.5887826681137085, -0.007110399194061756]","[0.6385362148284912, 0.5856672525405884, -0.0451507531106472]","[0.6040095090866089, 0.5854285955429077, -0.05022471025586128]","[0.621187686920166, 0.4072664678096771, 0.027347231283783913]","[0.6152963042259216, 0.6665075421333313, -0.040013670921325684]"
"[0.7291843891143799, 0.49490785598754883, 0.05859602615237236]","[0.7110481858253479, 0.48914971947669983, 0.03968603163957596]","[0.6863558888435364, 0.48752444982528687, 0.032383959740400314]","[0.66077721118927, 0.4931110143661499, 0.03702196478843689]","[0.6849666237831116, 0.4971596598625183, 0.03280777856707573]","[0.7110333442687988, 0.4974716305732727, 0.04024844244122505]","[0.5723735690116882, 0.49098074436187744, 0.02455519698560238]","[0.545802652835846, 0.4843221604824066, 0.014573696069419384]","[0.5204899907112122, 0.4853031039237976, 0.01579076237976551]","[0.49942702054977417, 0.4903974235057831, 0.03042924776673317]","[0.5205475091934204, 0.49376657605171204, 0.016931233927607536]","[0.5475059151649475, 0.49422696232795715, 0.015244929119944572]","[0.5205475091934204, 0.49376657605171204, 0.016931233927607536]","[0.5489120483398438, 0.5882269144058228, -0.0225231796503067]","[0.6026601195335388, 0.5842974781990051, -0.047238465398550034]","[0.6374344825744629, 0.5845743417739868, -0.04278191924095154]","[0.6813466548919678, 0.5889854431152344, -0.007411319762468338]","[0.6374951004981995, 0.585796058177948, -0.04519416764378548]","[0.6030421257019043, 0.5856192111968994, -0.05011434480547905]","[0.621292233467102, 0.40680351853370667, 0.02703372947871685]","[0.6139289140701294, 0.6667083501815796, -0.03967449069023132]"
"[0.7290049195289612, 0.49481239914894104, 0.058754950761795044]","[0.7109677791595459, 0.48896488547325134, 0.03984227403998375]","[0.6863527894020081, 0.48728206753730774, 0.032526347786188126]","[0.6607709527015686, 0.4928897023200989, 0.03711642324924469]","[0.6848702430725098, 0.4969511032104492, 0.03293699771165848]","[0.7108796834945679, 0.4973183274269104, 0.04041650518774986]","[0.5725359916687012, 0.49062326550483704, 0.02446935325860977]","[0.546026885509491, 0.4838942587375641, 0.0144608523696661]","[0.5207346677780151, 0.4848491847515106, 0.015606521628797054]","[0.49962377548217773, 0.4899662137031555, 0.03017476201057434]","[0.5208262205123901, 0.4933294355869293, 0.016759779304265976]","[0.5477674007415771, 0.4938047230243683, 0.015118514187633991]","[0.5208262205123901, 0.4933294355869293, 0.016759779304265976]","[0.548612117767334, 0.5878058671951294, -0.022465260699391365]","[0.6026187539100647, 0.5840549468994141, -0.047163911163806915]","[0.6375504732131958, 0.5844080448150635, -0.04263081029057503]","[0.6813780665397644, 0.5888315439224243, -0.007083896081894636]","[0.6375173330307007, 0.585561215877533, -0.045131146907806396]","[0.6030079126358032, 0.5853168964385986, -0.05014606565237045]","[0.621588408946991, 0.4065176248550415, 0.026936961337924004]","[0.6136928200721741, 0.6668655276298523, -0.03974153473973274]"
"[0.7289234399795532, 0.4947037994861603, 0.05903981998562813]","[0.7108995318412781, 0.48878777027130127, 0.04019530490040779]","[0.6862658262252808, 0.48712578415870667, 0.03288966044783592]","[0.6607248783111572, 0.4928302764892578, 0.037412501871585846]","[0.68478924036026, 0.49686920642852783, 0.03321797400712967]","[0.7107875943183899, 0.4972316324710846, 0.04069225862622261]","[0.5724474787712097, 0.49060070514678955, 0.024730825796723366]","[0.5459674596786499, 0.48380976915359497, 0.014763564802706242]","[0.5207004547119141, 0.4847758114337921, 0.015879329293966293]","[0.4996008574962616, 0.4899404048919678, 0.03038703463971615]","[0.5208094716072083, 0.4932808578014374, 0.016977857798337936]","[0.5477165579795837, 0.49375924468040466, 0.015336747281253338]","[0.5208094716072083, 0.4932808578014374, 0.016977857798337936]","[0.5481788516044617, 0.5875494480133057, -0.022789807990193367]","[0.6022160053253174, 0.5837343335151672, -0.047468092292547226]","[0.6371819376945496, 0.5841237306594849, -0.042911604046821594]","[0.6808602213859558, 0.5887072086334229, -0.007326839491724968]","[0.6370912790298462, 0.5853651762008667, -0.04539334028959274]","[0.6025843620300293, 0.5850968360900879, -0.05043237283825874]","[0.6214170455932617, 0.406546950340271, 0.027619825676083565]","[0.6134253144264221, 0.66690593957901, -0.04036904498934746]"
"[0.7289300560951233, 0.4946170151233673, 0.059029966592788696]","[0.7109323143959045, 0.48867958784103394, 0.04018009081482887]","[0.6862814426422119, 0.48701760172843933, 0.03285287320613861]","[0.6607385873794556, 0.49275559186935425, 0.037356503307819366]","[0.6847844123840332, 0.4967787265777588, 0.03318382799625397]","[0.7107707858085632, 0.4971439838409424, 0.040677759796381]","[0.5724263191223145, 0.49050450325012207, 0.02458050847053528]","[0.5459457635879517, 0.4836691915988922, 0.014579785987734795]","[0.5206475853919983, 0.4846188426017761, 0.01566956378519535]","[0.49952957034111023, 0.48978596925735474, 0.030161678791046143]","[0.5207747220993042, 0.49313488602638245, 0.016781006008386612]","[0.5476939082145691, 0.4936298727989197, 0.015163471922278404]","[0.5207747220993042, 0.49313488602638245, 0.016781006008386612]","[0.5478380918502808, 0.5874106884002686, -0.022655287757515907]","[0.6019737720489502, 0.5836621522903442, -0.04740017652511597]","[0.6369928121566772, 0.5840798616409302, -0.042793381959199905]","[0.6806256771087646, 0.5886739492416382, -0.007059070281684399]","[0.6368724703788757, 0.5853942036628723, -0.04522846266627312]","[0.6023257970809937, 0.585099458694458, -0.050320904701948166]","[0.6215466856956482, 0.4064870774745941, 0.027295077219605446]","[0.6131219267845154, 0.6668857932090759, -0.04004104062914848]"
"[0.729081928730011, 0.49482959508895874, 0.059993546456098557]","[0.7110704779624939, 0.48886817693710327, 0.04111742600798607]","[0.6864163875579834, 0.4871789813041687, 0.03372052311897278]","[0.6608542203903198, 0.4928903579711914, 0.038103848695755005]","[0.6849762201309204, 0.49697554111480713, 0.03393911197781563]","[0.7109914422035217, 0.49736112356185913, 0.04150255396962166]","[0.5723111629486084, 0.49060171842575073, 0.025041690096259117]","[0.5457563400268555, 0.48376545310020447, 0.015049591660499573]","[0.5204182267189026, 0.48472699522972107, 0.01607583276927471]","[0.4992763102054596, 0.489934504032135, 0.030497780069708824]","[0.5205169320106506, 0.4933204650878906, 0.01706850901246071]","[0.5474959015846252, 0.49378934502601624, 0.01552068255841732]","[0.5205169320106506, 0.4933204650878906, 0.01706850901246071]","[0.5490869879722595, 0.5877419114112854, -0.023996343836188316]","[0.6027297973632812, 0.5836890935897827, -0.04810306429862976]","[0.6372535824775696, 0.5840582251548767, -0.04341867193579674]","[0.680396318435669, 0.588837206363678, -0.008119305595755577]","[0.6372628808021545, 0.5853619575500488, -0.045824091881513596]","[0.6031180024147034, 0.5851038098335266, -0.05098862946033478]","[0.6215468049049377, 0.4065423607826233, 0.02897530235350132]","[0.6136906147003174, 0.667141318321228, -0.04128580912947655]"
"[0.7289632558822632, 0.49490463733673096, 0.06073514744639397]","[0.7109927535057068, 0.4889102280139923, 0.0418693907558918]","[0.6863468289375305, 0.4872056543827057, 0.034390680491924286]","[0.6608017683029175, 0.4929569661617279, 0.038644157350063324]","[0.6849168539047241, 0.49705538153648376, 0.034526582807302475]","[0.710889458656311, 0.49745476245880127, 0.042167793959379196]","[0.5721384286880493, 0.490646630525589, 0.02520187757909298]","[0.5455945730209351, 0.4837326407432556, 0.015188705176115036]","[0.5202149152755737, 0.4846820533275604, 0.016126248985528946]","[0.4990547299385071, 0.48993849754333496, 0.030398111790418625]","[0.5203259587287903, 0.4933948516845703, 0.01703023724257946]","[0.5473172068595886, 0.49385178089141846, 0.015586122870445251]","[0.5203259587287903, 0.4933948516845703, 0.01703023724257946]","[0.5503000617027283, 0.5884833931922913, -0.02508770301938057]","[0.6033635139465332, 0.5840437412261963, -0.048637378960847855]","[0.6373406648635864, 0.5843716859817505, -0.043865084648132324]","[0.6798204183578491, 0.5894230604171753, -0.008816655725240707]","[0.6374409794807434, 0.5859532356262207, -0.04611150547862053]","[0.6037001609802246, 0.5857177376747131, -0.051365770399570465]","[0.6215400099754333, 0.40650564432144165, 0.02994621731340885]","[0.6138056516647339, 0.6678894758224487, -0.04162611439824104]"
