left_eye_362,left_eye_385,left_eye_386,left_eye_387,left_eye_263,left_eye_373,left_eye_374,left_eye_380,right_eye_133,right_eye_158,right_eye_159,right_eye_160,right_eye_33,right_eye_144,right_eye_145,right_eye_153,mouth_78,mouth_82,mouth_312,mouth_308,mouth_317,mouth_87,head_10,head_152
"[0.5065608024597168, 0.5042088031768799, 0.05882648751139641]","[0.5402278304100037, 0.49315038323402405, 0.05532540753483772]","[0.5576562285423279, 0.4920903444290161, 0.057769808918237686]","[0.5757696628570557, 0.4938892722129822, 0.06316830962896347]","[0.6001455187797546, 0.5030832290649414, 0.08377204835414886]","[0.5737919211387634, 0.5096336603164673, 0.060020577162504196]","[0.5557187795639038, 0.5103333592414856, 0.05336577072739601]","[0.5383294224739075, 0.5095111131668091, 0.051237016916275024]","[0.3792962431907654, 0.5038765072822571, 0.04554720222949982]","[0.34503689408302307, 0.4930829405784607, 0.03657582029700279]","[0.32788729667663574, 0.4923143684864044, 0.03591068834066391]","[0.3094254732131958, 0.49425196647644043, 0.03805157169699669]","[0.28206807374954224, 0.5032243728637695, 0.05413397401571274]","[0.31155431270599365, 0.5092131495475769, 0.03538960963487625]","[0.33000683784484863, 0.509823739528656, 0.031559593975543976]","[0.34721022844314575, 0.5088733434677124, 0.033007796853780746]","[0.35892778635025024, 0.6286793351173401, -0.046748142689466476]","[0.4236923158168793, 0.6206127405166626, -0.07228367030620575]","[0.46595486998558044, 0.6206529140472412, -0.06779958307743073]","[0.5217238068580627, 0.6287984848022461, -0.0310683436691761]","[0.4660801589488983, 0.6240148544311523, -0.07061203569173813]","[0.4227368235588074, 0.6239544749259949, -0.07522457838058472]","[0.44442617893218994, 0.397768497467041, 0.07310966402292252]","[0.443241685628891, 0.7185137271881104, -0.07671131938695908]"
"[0.506258487701416, 0.5043739676475525, 0.05956846475601196]","[0.5395463705062866, 0.4935557544231415, 0.05616338923573494]","[0.5567815899848938, 0.49252432584762573, 0.05866760388016701]","[0.5747159719467163, 0.49431589245796204, 0.06416304409503937]","[0.5989832878112793, 0.5034239292144775, 0.08483380824327469]","[0.5728528499603271, 0.5098282098770142, 0.061062585562467575]","[0.5548890233039856, 0.5104800462722778, 0.05431099608540535]","[0.5376726984977722, 0.509621262550354, 0.05213311314582825]","[0.3788999617099762, 0.5040661096572876, 0.0455918163061142]","[0.34484419226646423, 0.4935261607170105, 0.03645362704992294]","[0.3278336226940155, 0.4928086996078491, 0.0357191301882267]","[0.3094625174999237, 0.49476543068885803, 0.03779137134552002]","[0.28207725286483765, 0.5036821365356445, 0.05370309203863144]","[0.3115769028663635, 0.5095425844192505, 0.03517472371459007]","[0.3300040662288666, 0.5101001858711243, 0.03143114224076271]","[0.34711581468582153, 0.5090849995613098, 0.03294393792748451]","[0.36025890707969666, 0.6295609474182129, -0.04764509201049805]","[0.42469659447669983, 0.6209596395492554, -0.07289587706327438]","[0.4667518436908722, 0.6209621429443359, -0.06825564801692963]","[0.5217863917350769, 0.6294653415679932, -0.03125126287341118]","[0.46690842509269714, 0.6246468424797058, -0.07124795019626617]","[0.42370665073394775, 0.6246350407600403, -0.07600224018096924]","[0.4435591697692871, 0.3979732394218445, 0.07398029416799545]","[0.444416880607605, 0.7195932269096375, -0.07709662616252899]"
"[0.5058037638664246, 0.504375159740448, 0.05907987430691719]","[0.5389978885650635, 0.49358829855918884, 0.05558130890130997]","[0.5562118291854858, 0.4925779104232788, 0.05818232148885727]","[0.5740976333618164, 0.49437958002090454, 0.06379517167806625]","[0.5983432531356812, 0.5034235119819641, 0.08480500429868698]","[0.5724361538887024, 0.5098369717597961, 0.06083746254444122]","[0.5545068979263306, 0.5105234980583191, 0.053973499685525894]","[0.5372745990753174, 0.5096796154975891, 0.051757730543613434]","[0.3781296908855438, 0.5040339231491089, 0.04464496299624443]","[0.3438861668109894, 0.49351856112480164, 0.035215821117162704]","[0.3268166184425354, 0.49279776215553284, 0.034457266330718994]","[0.3083743453025818, 0.49476808309555054, 0.03654834255576134]","[0.28083306550979614, 0.5036930441856384, 0.05263834074139595]","[0.3104934096336365, 0.5096126198768616, 0.0340910367667675]","[0.3290330767631531, 0.5101712346076965, 0.0303494930267334]","[0.34621551632881165, 0.5091449618339539, 0.03189346194267273]","[0.3600941300392151, 0.6294808983802795, -0.0470297671854496]","[0.4250265061855316, 0.6211514472961426, -0.07232050597667694]","[0.46749573945999146, 0.6210724115371704, -0.06747038662433624]","[0.5222274661064148, 0.6290581226348877, -0.029958955943584442]","[0.46772265434265137, 0.6246681809425354, -0.07040657848119736]","[0.42428067326545715, 0.6247366070747375, -0.07543059438467026]","[0.44303110241889954, 0.3971152901649475, 0.07200782746076584]","[0.44503289461135864, 0.7190970182418823, -0.07544086873531342]"
"[0.5064610242843628, 0.5047463774681091, 0.06009139120578766]","[0.5393995046615601, 0.4939761161804199, 0.05670017749071121]","[0.556464672088623, 0.4929080903530121, 0.05923140421509743]","[0.5742456912994385, 0.49463433027267456, 0.06472484022378922]","[0.5985886454582214, 0.5036430358886719, 0.08537900447845459]","[0.5729115605354309, 0.5101661086082458, 0.061481773853302]","[0.5550533533096313, 0.5108791589736938, 0.054688263684511185]","[0.5378736853599548, 0.5100750923156738, 0.052612874656915665]","[0.3784204423427582, 0.5046558976173401, 0.04624404013156891]","[0.34442830085754395, 0.49421268701553345, 0.03715599328279495]","[0.3274523615837097, 0.4934605360031128, 0.03650113195180893]","[0.3090682029724121, 0.4953993558883667, 0.03857637196779251]","[0.28139299154281616, 0.5043742656707764, 0.05454014241695404]","[0.3108498454093933, 0.5103445649147034, 0.03582802414894104]","[0.3293604850769043, 0.5109063982963562, 0.0320507287979126]","[0.3464876115322113, 0.5098684430122375, 0.0335443951189518]","[0.3597838878631592, 0.6296358108520508, -0.048366740345954895]","[0.42491915822029114, 0.6210455894470215, -0.07332441955804825]","[0.4675757884979248, 0.6209903955459595, -0.06867608428001404]","[0.5223284363746643, 0.6292409896850586, -0.031804803758859634]","[0.4676125943660736, 0.6244239807128906, -0.07195262610912323]","[0.42414894700050354, 0.624470591545105, -0.07679400593042374]","[0.44372618198394775, 0.3964644968509674, 0.07605962455272675]","[0.444763720035553, 0.7193256616592407, -0.07961419224739075]"
"[0.5075206756591797, 0.5047483444213867, 0.06027614697813988]","[0.5404903292655945, 0.4939606785774231, 0.05696804076433182]","[0.5576416850090027, 0.49290069937705994, 0.05962879955768585]","[0.5755699872970581, 0.49463245272636414, 0.06526611000299454]","[0.5999739766120911, 0.5036644339561462, 0.08627253025770187]","[0.5740866661071777, 0.5100881457328796, 0.06208699196577072]","[0.5561641454696655, 0.5107876062393188, 0.05515838414430618]","[0.538953959941864, 0.5099910497665405, 0.05293561890721321]","[0.37806376814842224, 0.5047049522399902, 0.045506563037633896]","[0.343721866607666, 0.4942012429237366, 0.03605247661471367]","[0.32655036449432373, 0.49344581365585327, 0.03529678285121918]","[0.30796900391578674, 0.4954214096069336, 0.037314143031835556]","[0.28008905053138733, 0.5044617652893066, 0.053373340517282486]","[0.3100253641605377, 0.5104135274887085, 0.03472176566720009]","[0.32869869470596313, 0.5109331011772156, 0.03101065196096897]","[0.34593942761421204, 0.509880542755127, 0.032625533640384674]","[0.36141547560691833, 0.6295345425605774, -0.04884842038154602]","[0.42654699087142944, 0.6210168600082397, -0.073442742228508]","[0.46915534138679504, 0.6209196448326111, -0.06846090406179428]","[0.5236061215400696, 0.6289814710617065, -0.031230079010128975]","[0.4691939353942871, 0.6242790222167969, -0.07180330157279968]","[0.4257173538208008, 0.6243581771850586, -0.07696155458688736]","[0.4439140260219574, 0.39650893211364746, 0.07482084631919861]","[0.4462384879589081, 0.7190083265304565, -0.07795558869838715]"
"[0.5071147680282593, 0.5043750405311584, 0.06027505546808243]","[0.5398964881896973, 0.4938836991786957, 0.05700195953249931]","[0.556938111782074, 0.49285823106765747, 0.05973980203270912]","[0.5747417211532593, 0.4945473074913025, 0.06547187268733978]","[0.5990869998931885, 0.503349244594574, 0.08661957085132599]","[0.5733703374862671, 0.50969398021698, 0.062411390244960785]","[0.5555076003074646, 0.5103883743286133, 0.055435847491025925]","[0.5383481979370117, 0.5095897912979126, 0.053120292723178864]","[0.3778833746910095, 0.5043784379959106, 0.04483671113848686]","[0.34358084201812744, 0.49425673484802246, 0.03510027378797531]","[0.32649683952331543, 0.49357718229293823, 0.034266576170921326]","[0.30802249908447266, 0.4955398142337799, 0.036217961460351944]","[0.2801189422607422, 0.5043615698814392, 0.05220470950007439]","[0.31007465720176697, 0.5101673007011414, 0.033800456672906876]","[0.3287283182144165, 0.5106541514396667, 0.03017352893948555]","[0.345915824174881, 0.5095722079277039, 0.03185412660241127]","[0.360709011554718, 0.6293843984603882, -0.04862428829073906]","[0.4262612760066986, 0.6209257245063782, -0.07307367026805878]","[0.4690289795398712, 0.6208389401435852, -0.0678689256310463]","[0.5234897136688232, 0.628857433795929, -0.030243296176195145]","[0.4690409004688263, 0.6241541504859924, -0.07116080820560455]","[0.4253857135772705, 0.6242380738258362, -0.07652821391820908]","[0.4436148405075073, 0.3962690830230713, 0.0740024745464325]","[0.44607532024383545, 0.7187586426734924, -0.07726432383060455]"
"[0.5073180198669434, 0.5042781233787537, 0.060040805488824844]","[0.5400658249855042, 0.4939713776111603, 0.056706544011831284]","[0.5570671558380127, 0.49297958612442017, 0.05950503051280975]","[0.5748308897018433, 0.49463602900505066, 0.06532644480466843]","[0.5991694927215576, 0.5032433867454529, 0.08670912683010101]","[0.5734759569168091, 0.5094640851020813, 0.062429334968328476]","[0.5556113719940186, 0.5101504325866699, 0.05539397522807121]","[0.5384790897369385, 0.509369432926178, 0.053003329783678055]","[0.37757793068885803, 0.5043423175811768, 0.044178783893585205]","[0.34312593936920166, 0.4943981170654297, 0.03417500481009483]","[0.32596367597579956, 0.4937438666820526, 0.033284734934568405]","[0.30740636587142944, 0.4956813156604767, 0.035220544785261154]","[0.27933189272880554, 0.5043857097625732, 0.05128760263323784]","[0.3096359074115753, 0.5101305842399597, 0.03298274427652359]","[0.328390508890152, 0.5105819702148438, 0.02938416600227356]","[0.34561780095100403, 0.5094811320304871, 0.031119411811232567]","[0.3607073724269867, 0.629339873790741, -0.048058606684207916]","[0.42694002389907837, 0.6209647059440613, -0.07268598675727844]","[0.470123827457428, 0.6208078861236572, -0.06728152930736542]","[0.5247085094451904, 0.6285512447357178, -0.029002506285905838]","[0.4701615571975708, 0.6238703727722168, -0.0704440250992775]","[0.42627426981925964, 0.6240254640579224, -0.07604015618562698]","[0.44363439083099365, 0.39584657549858093, 0.07230767607688904]","[0.4472604990005493, 0.7185379862785339, -0.07604125142097473]"
"[0.5083742141723633, 0.5047717094421387, 0.060494329780340195]","[0.5410326719284058, 0.49457696080207825, 0.05726811662316322]","[0.5579645037651062, 0.49353817105293274, 0.06007060036063194]","[0.5757197141647339, 0.4951176047325134, 0.0658840611577034]","[0.6001837253570557, 0.5036015510559082, 0.08722591400146484]","[0.5743993520736694, 0.5098652839660645, 0.06296388804912567]","[0.5564729571342468, 0.5105578899383545, 0.05594048276543617]","[0.5393625497817993, 0.5097836852073669, 0.053527846932411194]","[0.3783397078514099, 0.5052341222763062, 0.044400282204151154]","[0.3439186215400696, 0.49554604291915894, 0.03443707525730133]","[0.3268173038959503, 0.49493929743766785, 0.03354545682668686]","[0.3082593083381653, 0.4968835413455963, 0.03543078526854515]","[0.2800086736679077, 0.5055651068687439, 0.051374390721321106]","[0.3105188012123108, 0.5111709833145142, 0.033149801194667816]","[0.32935264706611633, 0.5115683078765869, 0.029567884281277657]","[0.34654951095581055, 0.510418176651001, 0.03130785748362541]","[0.3609532415866852, 0.6299927830696106, -0.048405971378088]","[0.4276529848575592, 0.6212222576141357, -0.07300182431936264]","[0.4710851013660431, 0.6209977269172668, -0.06758427619934082]","[0.5258270502090454, 0.6288868188858032, -0.029136525467038155]","[0.4709749221801758, 0.6239292621612549, -0.07074344903230667]","[0.42703327536582947, 0.6241609454154968, -0.07635350525379181]","[0.44429004192352295, 0.3964676260948181, 0.07310987263917923]","[0.4482123553752899, 0.7196537852287292, -0.07722011208534241]"
"[0.5069214105606079, 0.5049020051956177, 0.06022152304649353]","[0.5399103164672852, 0.4941768944263458, 0.05698784068226814]","[0.5570777654647827, 0.4931083917617798, 0.05977313220500946]","[0.5750080347061157, 0.4948023557662964, 0.06559213995933533]","[0.5994704365730286, 0.5037087798118591, 0.08700483292341232]","[0.5736251473426819, 0.5100921392440796, 0.06259193271398544]","[0.5556570887565613, 0.5108071565628052, 0.05557720363140106]","[0.538426399230957, 0.5100401043891907, 0.05317661538720131]","[0.37712034583091736, 0.505035400390625, 0.04436045140028]","[0.34258517622947693, 0.49468088150024414, 0.03446837514638901]","[0.32532864809036255, 0.4939648509025574, 0.03361523896455765]","[0.30662840604782104, 0.495932012796402, 0.03554593771696091]","[0.2783591151237488, 0.5048844218254089, 0.051609937101602554]","[0.3087545931339264, 0.5106900334358215, 0.033190954476594925]","[0.3275720775127411, 0.511186957359314, 0.029579320922493935]","[0.34489402174949646, 0.5101269483566284, 0.03127017989754677]","[0.35974860191345215, 0.6296135783195496, -0.04852761700749397]","[0.42598915100097656, 0.6211578249931335, -0.07316192239522934]","[0.4689066410064697, 0.6210578083992004, -0.0677463710308075]","[0.5232030153274536, 0.6290648579597473, -0.02948557212948799]","[0.4688742458820343, 0.624222993850708, -0.07094120979309082]","[0.4251853823661804, 0.6243076920509338, -0.07654028385877609]","[0.44352489709854126, 0.39628005027770996, 0.07243354618549347]","[0.44550517201423645, 0.7188991904258728, -0.07623118907213211]"
"[0.5078181624412537, 0.504871666431427, 0.06057533249258995]","[0.5407474637031555, 0.4944238066673279, 0.05730012431740761]","[0.5578376054763794, 0.4933890998363495, 0.06012995168566704]","[0.5757404565811157, 0.49506378173828125, 0.06600732356309891]","[0.6002193689346313, 0.5038228034973145, 0.08757054060697556]","[0.5743892788887024, 0.510128915309906, 0.06310239434242249]","[0.5563740134239197, 0.5108230113983154, 0.056034643203020096]","[0.5391479134559631, 0.5100296139717102, 0.053581442683935165]","[0.3773807883262634, 0.5049840211868286, 0.04435431584715843]","[0.3428049683570862, 0.4948670268058777, 0.03432336822152138]","[0.3255423307418823, 0.4941684305667877, 0.03341935947537422]","[0.3067788779735565, 0.49611181020736694, 0.03534125164151192]","[0.2782858610153198, 0.504963219165802, 0.05141035094857216]","[0.3089800179004669, 0.5107709765434265, 0.033046040683984756]","[0.32793042063713074, 0.5112404227256775, 0.02943676896393299]","[0.3452721834182739, 0.510138988494873, 0.031147470697760582]","[0.3598785400390625, 0.6301992535591125, -0.04861370474100113]","[0.4269654452800751, 0.621509850025177, -0.0733201801776886]","[0.4702675938606262, 0.6212909817695618, -0.0678028017282486]","[0.524683952331543, 0.6291664838790894, -0.029048725962638855]","[0.47027134895324707, 0.624357283115387, -0.07090045511722565]","[0.42636188864707947, 0.6245813965797424, -0.07664339244365692]","[0.44447290897369385, 0.3959859311580658, 0.07236465066671371]","[0.44690534472465515, 0.7200148105621338, -0.07655373215675354]"
"[0.5070458650588989, 0.5046855807304382, 0.06031664460897446]","[0.5395278334617615, 0.49422022700309753, 0.05723000317811966]","[0.5565118789672852, 0.4931567907333374, 0.060096047818660736]","[0.5743008852005005, 0.4947815537452698, 0.06599462032318115]","[0.5986379981040955, 0.5034514665603638, 0.08746304363012314]","[0.5729835629463196, 0.509679913520813, 0.06311798095703125]","[0.5551697015762329, 0.510391891002655, 0.056062519550323486]","[0.5381275415420532, 0.50966876745224, 0.05356190353631973]","[0.37747180461883545, 0.5049623250961304, 0.04347554221749306]","[0.3430947959423065, 0.49494659900665283, 0.033294521272182465]","[0.3259398341178894, 0.49425649642944336, 0.032339517027139664]","[0.3072427213191986, 0.49619442224502563, 0.03410860896110535]","[0.2787160575389862, 0.5049659013748169, 0.04991971701383591]","[0.30950939655303955, 0.5106022357940674, 0.031941063702106476]","[0.32837796211242676, 0.5110498666763306, 0.02844146639108658]","[0.3455735146999359, 0.5099707245826721, 0.0302258487790823]","[0.359249472618103, 0.6298454403877258, -0.04798366129398346]","[0.4269495904445648, 0.621071457862854, -0.07290556281805038]","[0.47047582268714905, 0.6208641529083252, -0.06708674877882004]","[0.5244359970092773, 0.6288559436798096, -0.02749808132648468]","[0.4704402983188629, 0.6244614124298096, -0.07009793817996979]","[0.42625337839126587, 0.6246761083602905, -0.07615935057401657]","[0.4439707398414612, 0.3963586986064911, 0.07114209979772568]","[0.4469728469848633, 0.719353973865509, -0.07516884058713913]"
