left_eye_263,left_eye_387,left_eye_385,left_eye_362,left_eye_380,left_eye_373,right_eye_133,right_eye_158,right_eye_160,right_eye_33,right_eye_144,right_eye_153,right_eye_144,mouth_78,mouth_82,mouth_312,mouth_308,mouth_317,mouth_87,head_10,head_152
"[0.6898310780525208, 0.34308090806007385, 0.06934870779514313]","[0.6759273409843445, 0.3366888165473938, 0.048051007091999054]","[0.6508724689483643, 0.33565467596054077, 0.03694852814078331]","[0.6268916130065918, 0.34418484568595886, 0.037992801517248154]","[0.6493973731994629, 0.34816235303878784, 0.03782932087779045]","[0.674129068851471, 0.34811967611312866, 0.04914666339755058]","[0.5395928621292114, 0.34359315037727356, 0.008236276917159557]","[0.5115755200386047, 0.33435171842575073, -0.0052105579525232315]","[0.4840232729911804, 0.33569255471229553, -0.008016538806259632]","[0.4633643925189972, 0.3425978124141693, 0.003315628506243229]","[0.4875255227088928, 0.34799519181251526, -0.006091873627156019]","[0.5154755711555481, 0.3476894497871399, -0.003708316944539547]","[0.4875255227088928, 0.34799519181251526, -0.006091873627156019]","[0.537147581577301, 0.4487912356853485, -0.030247002840042114]","[0.5871809720993042, 0.4439132511615753, -0.041816722601652145]","[0.6133021712303162, 0.44318971037864685, -0.032433025538921356]","[0.6438392400741577, 0.44533950090408325, 0.003283737227320671]","[0.6144392490386963, 0.44424331188201904, -0.0320051871240139]","[0.5865461230278015, 0.4450623095035553, -0.04205399751663208]","[0.5890454053878784, 0.2607470750808716, 0.009677400812506676]","[0.5922209024429321, 0.5185549259185791, -0.014791769906878471]"
"[0.6902897357940674, 0.3430292308330536, 0.06951190531253815]","[0.6763359904289246, 0.33657971024513245, 0.0481833890080452]","[0.6512153148651123, 0.33555006980895996, 0.03708093985915184]","[0.6272149085998535, 0.34416621923446655, 0.0381404310464859]","[0.6498252153396606, 0.3481582999229431, 0.03792903944849968]","[0.6746044754981995, 0.34810423851013184, 0.04924769699573517]","[0.5396344661712646, 0.34360063076019287, 0.008453361690044403]","[0.5115463137626648, 0.33428388833999634, -0.004970946814864874]","[0.48390376567840576, 0.3356364965438843, -0.007748802192509174]","[0.4632103145122528, 0.3426196873188019, 0.003641369752585888]","[0.48738914728164673, 0.3480471968650818, -0.0058611417189240456]","[0.5154165029525757, 0.3477327227592468, -0.0035031288862228394]","[0.48738914728164673, 0.3480471968650818, -0.0058611417189240456]","[0.5376933813095093, 0.4487980902194977, -0.03051343746483326]","[0.5876168012619019, 0.4438721239566803, -0.042050741612911224]","[0.6136608123779297, 0.4431368112564087, -0.03269582986831665]","[0.6441094875335693, 0.44529974460601807, 0.0029176848474889994]","[0.6148264408111572, 0.44422945380210876, -0.032254233956336975]","[0.5869786739349365, 0.44506382942199707, -0.042272500693798065]","[0.5890327095985413, 0.26065510511398315, 0.010052936151623726]","[0.5927686095237732, 0.518404483795166, -0.015026716515421867]"
"[0.6908157467842102, 0.3430151641368866, 0.06956391036510468]","[0.676868200302124, 0.3365322947502136, 0.048224519938230515]","[0.6516779065132141, 0.33551377058029175, 0.03711528331041336]","[0.6276537775993347, 0.34420689940452576, 0.03816045820713043]","[0.6503172516822815, 0.34820425510406494, 0.037937503308057785]","[0.6751381754875183, 0.3481365144252777, 0.04926401004195213]","[0.5398892164230347, 0.3436487913131714, 0.00848750863224268]","[0.5117161273956299, 0.3342575430870056, -0.004928658250719309]","[0.48399099707603455, 0.33560532331466675, -0.007703142240643501]","[0.4633016288280487, 0.34263259172439575, 0.0037034330889582634]","[0.4875175654888153, 0.34810152649879456, -0.005834592971950769]","[0.5156006217002869, 0.347791463136673, -0.0034754211083054543]","[0.4875175654888153, 0.34810152649879456, -0.005834592971950769]","[0.5381091833114624, 0.44880902767181396, -0.030602360144257545]","[0.5879974365234375, 0.443863183259964, -0.042109280824661255]","[0.6139893531799316, 0.4431341290473938, -0.032753873616456985]","[0.6444123387336731, 0.44532811641693115, 0.0027931309305131435]","[0.6151636838912964, 0.44422832131385803, -0.03230626508593559]","[0.5873586535453796, 0.4450613856315613, -0.04231422021985054]","[0.5894133448600769, 0.26064544916152954, 0.010037529282271862]","[0.5930913090705872, 0.5184134840965271, -0.014988523907959461]"
"[0.6909043788909912, 0.34296226501464844, 0.06986568868160248]","[0.6769759058952332, 0.3364541530609131, 0.048522159457206726]","[0.6517765522003174, 0.3354588449001312, 0.03737633302807808]","[0.6277903318405151, 0.3442130982875824, 0.03836198151111603]","[0.6504673361778259, 0.3481965661048889, 0.0381634421646595]","[0.6752728223800659, 0.34811490774154663, 0.04951716586947441]","[0.5399585962295532, 0.34373873472213745, 0.008519366383552551]","[0.5117543339729309, 0.334330677986145, -0.004911253694444895]","[0.48400893807411194, 0.3357102870941162, -0.00772971473634243]","[0.4633062481880188, 0.3427947759628296, 0.0036477369721978903]","[0.48755544424057007, 0.34824177622795105, -0.0058833942748606205]","[0.5156582593917847, 0.34790414571762085, -0.003485660534352064]","[0.48755544424057007, 0.34824177622795105, -0.0058833942748606205]","[0.5384914875030518, 0.44878894090652466, -0.030928125604987144]","[0.5883028507232666, 0.4438023269176483, -0.04225459694862366]","[0.6142197251319885, 0.4430619180202484, -0.0328451544046402]","[0.6444879174232483, 0.4452650547027588, 0.002659742720425129]","[0.6154156923294067, 0.44411924481391907, -0.03243964537978172]","[0.5876860618591309, 0.44496670365333557, -0.04250320792198181]","[0.5892801880836487, 0.26068931818008423, 0.010388652794063091]","[0.5936237573623657, 0.5184069871902466, -0.015268406830728054]"
"[0.6907962560653687, 0.3429548144340515, 0.06953539699316025]","[0.6768636107444763, 0.336469829082489, 0.048201438039541245]","[0.6516864895820618, 0.335454523563385, 0.03709234669804573]","[0.6276814937591553, 0.344156950712204, 0.0381295271217823]","[0.6503211855888367, 0.34813371300697327, 0.03792133554816246]","[0.6751213669776917, 0.3480664789676666, 0.04924359172582626]","[0.5399584770202637, 0.3436611592769623, 0.008432586677372456]","[0.511773943901062, 0.3342899978160858, -0.004988012835383415]","[0.48407498002052307, 0.3356611430644989, -0.0077666062861680984]","[0.4634329378604889, 0.3427073657512665, 0.003633044892922044]","[0.4876398742198944, 0.3481391668319702, -0.005896282847970724]","[0.5157043933868408, 0.34780460596084595, -0.003528942819684744]","[0.4876398742198944, 0.3481391668319702, -0.005896282847970724]","[0.5384551286697388, 0.4487264156341553, -0.030651627108454704]","[0.5881488919258118, 0.44376468658447266, -0.04205416887998581]","[0.6140633821487427, 0.4430285096168518, -0.032690420746803284]","[0.6444196105003357, 0.44522416591644287, 0.0027717160992324352]","[0.6152715086936951, 0.4440757930278778, -0.03227904438972473]","[0.5875564217567444, 0.4449125826358795, -0.042286619544029236]","[0.5893110632896423, 0.26066213846206665, 0.00994977355003357]","[0.5934504270553589, 0.5183679461479187, -0.014891603961586952]"
"[0.6909653544425964, 0.34290826320648193, 0.06973379850387573]","[0.677055835723877, 0.33638298511505127, 0.04835888743400574]","[0.6518393754959106, 0.33539673686027527, 0.037196263670921326]","[0.6278604865074158, 0.34421202540397644, 0.03818904235959053]","[0.6505478620529175, 0.3481822907924652, 0.038017842918634415]","[0.6753535270690918, 0.3480829894542694, 0.049374498426914215]","[0.5400419235229492, 0.34378600120544434, 0.008314903825521469]","[0.5117819309234619, 0.33434417843818665, -0.005150411278009415]","[0.48400893807411194, 0.3357379734516144, -0.007960883900523186]","[0.46333688497543335, 0.3428514897823334, 0.0034490323159843683]","[0.48759156465530396, 0.34829625487327576, -0.006081166677176952]","[0.5157139301300049, 0.3479575514793396, -0.0036845465656369925]","[0.48759156465530396, 0.34829625487327576, -0.006081166677176952]","[0.5383710265159607, 0.44884300231933594, -0.03067617304623127]","[0.5882337093353271, 0.44388774037361145, -0.042116351425647736]","[0.6142154932022095, 0.443148672580719, -0.03267618641257286]","[0.6445274949073792, 0.4453330934047699, 0.0029889289289712906]","[0.6154260039329529, 0.4442570209503174, -0.032223690301179886]","[0.5876340270042419, 0.44510552287101746, -0.04230990260839462]","[0.5892690420150757, 0.2606123983860016, 0.009839540347456932]","[0.5937965512275696, 0.5184392333030701, -0.014794827438890934]"
"[0.6911313533782959, 0.34267258644104004, 0.06933151930570602]","[0.6771956086158752, 0.3361555337905884, 0.04794653505086899]","[0.6519129872322083, 0.3351801931858063, 0.03681912273168564]","[0.6278902888298035, 0.3440191149711609, 0.037875089794397354]","[0.6505716443061829, 0.34797847270965576, 0.037695884704589844]","[0.6754300594329834, 0.3478730320930481, 0.049023475497961044]","[0.540076494216919, 0.3436661958694458, 0.008139836601912975]","[0.5117602944374084, 0.33425310254096985, -0.005337475333362818]","[0.4839855432510376, 0.33566516637802124, -0.008098152466118336]","[0.4633697271347046, 0.3427658677101135, 0.003366798162460327]","[0.487636923789978, 0.3481992781162262, -0.006166646257042885]","[0.515767514705658, 0.34784331917762756, -0.003818136639893055]","[0.487636923789978, 0.3481992781162262, -0.006166646257042885]","[0.5380483865737915, 0.4487719237804413, -0.030252382159233093]","[0.5879338383674622, 0.44385793805122375, -0.041862085461616516]","[0.6139611601829529, 0.44311779737472534, -0.03247639536857605]","[0.6443908214569092, 0.44527167081832886, 0.0032383985817432404]","[0.6151760816574097, 0.44426053762435913, -0.03199193254113197]","[0.5873156189918518, 0.4451112747192383, -0.04200682416558266]","[0.5894041657447815, 0.26057642698287964, 0.009113322012126446]","[0.5934542417526245, 0.5184600949287415, -0.014102596789598465]"
"[0.6916876435279846, 0.34259650111198425, 0.06907601654529572]","[0.677638053894043, 0.3361138701438904, 0.04770563170313835]","[0.6522942781448364, 0.33517351746559143, 0.03664274513721466]","[0.6282784342765808, 0.34400826692581177, 0.037775080651044846]","[0.6509869694709778, 0.3479491174221039, 0.037529733031988144]","[0.6759088039398193, 0.34782764315605164, 0.04879684001207352]","[0.5401045680046082, 0.3437851667404175, 0.008325515314936638]","[0.5117312669754028, 0.33446744084358215, -0.005120462737977505]","[0.4839526414871216, 0.335910826921463, -0.007795950397849083]","[0.463347464799881, 0.34299740195274353, 0.0037516255397349596]","[0.4876483678817749, 0.3483836054801941, -0.005858754739165306]","[0.5158112049102783, 0.3479878604412079, -0.003591629909351468]","[0.4876483678817749, 0.3483836054801941, -0.005858754739165306]","[0.5381969213485718, 0.44875848293304443, -0.030126459896564484]","[0.5880708694458008, 0.44388818740844727, -0.04184691607952118]","[0.6141696572303772, 0.44315141439437866, -0.03255638852715492]","[0.6447501182556152, 0.4452875256538391, 0.0030058803968131542]","[0.6154057383537292, 0.4442276060581207, -0.0321442075073719]","[0.5874758958816528, 0.4450814723968506, -0.042054541409015656]","[0.5893200635910034, 0.26059985160827637, 0.009159344248473644]","[0.5938642621040344, 0.5184140205383301, -0.014173300005495548]"
"[0.6924216747283936, 0.3425031304359436, 0.06879766285419464]","[0.678268313407898, 0.33608677983283997, 0.04744625836610794]","[0.652886152267456, 0.3351954221725464, 0.036441948264837265]","[0.6289161443710327, 0.3439759612083435, 0.037650398910045624]","[0.6515926718711853, 0.3478805124759674, 0.037349265068769455]","[0.6765493154525757, 0.3477533161640167, 0.04855143278837204]","[0.5402577519416809, 0.3438415825366974, 0.008474018424749374]","[0.5118534564971924, 0.33463147282600403, -0.004942350555211306]","[0.48406222462654114, 0.3360835015773773, -0.007542806677520275]","[0.46342143416404724, 0.34312477707862854, 0.004077424295246601]","[0.4877699017524719, 0.348471462726593, -0.005593077279627323]","[0.5159854292869568, 0.3480450510978699, -0.0034065048675984144]","[0.4877699017524719, 0.348471462726593, -0.005593077279627323]","[0.5382260084152222, 0.44865483045578003, -0.029945047572255135]","[0.5881653428077698, 0.44374996423721313, -0.041864074766635895]","[0.6143680810928345, 0.4430151581764221, -0.03264757990837097]","[0.6450322270393372, 0.4451819658279419, 0.0028919349424540997]","[0.6155736446380615, 0.44413188099861145, -0.03216543048620224]","[0.5875556468963623, 0.44499126076698303, -0.04200418293476105]","[0.5895872116088867, 0.2606810927391052, 0.009060746058821678]","[0.5940897464752197, 0.5183149576187134, -0.014039079658687115]"
"[0.6928340792655945, 0.3423585295677185, 0.06876186281442642]","[0.678665280342102, 0.3359260559082031, 0.047377027571201324]","[0.6532018184661865, 0.33507388830184937, 0.036348216235637665]","[0.6291928291320801, 0.3439377248287201, 0.037551384419202805]","[0.6519267559051514, 0.34782785177230835, 0.037263430655002594]","[0.6769537925720215, 0.3476739823818207, 0.04849044978618622]","[0.5402663350105286, 0.3438921570777893, 0.008314303122460842]","[0.5117562413215637, 0.3346530795097351, -0.005127851385623217]","[0.4838886559009552, 0.33612939715385437, -0.007747188676148653]","[0.463238000869751, 0.3432163894176483, 0.0038817606400698423]","[0.4876725673675537, 0.34857606887817383, -0.005765129812061787]","[0.515957236289978, 0.34812548756599426, -0.0035845411475747824]","[0.4876725673675537, 0.34857606887817383, -0.005765129812061787]","[0.5383200645446777, 0.448795884847641, -0.029832540079951286]","[0.5884112119674683, 0.44386136531829834, -0.041750647127628326]","[0.6146324276924133, 0.44311824440956116, -0.032509129494428635]","[0.6453357934951782, 0.4452941417694092, 0.003097292734310031]","[0.6158400774002075, 0.4443519115447998, -0.03194913640618324]","[0.5877676010131836, 0.44522345066070557, -0.04180610179901123]","[0.5895770192146301, 0.260701447725296, 0.00861414149403572]","[0.5945213437080383, 0.5185443758964539, -0.013598950579762459]"
"[0.692513108253479, 0.3423982262611389, 0.06887852400541306]","[0.6783382892608643, 0.33601152896881104, 0.04754723981022835]","[0.6529543399810791, 0.3351314663887024, 0.03652463108301163]","[0.6289855241775513, 0.34383535385131836, 0.0376938171684742]","[0.6516366600990295, 0.3477809727191925, 0.03741726279258728]","[0.6766403317451477, 0.3476870357990265, 0.048617929220199585]","[0.5401895642280579, 0.3436998128890991, 0.008407690562307835]","[0.5117872357368469, 0.33456796407699585, -0.004994917195290327]","[0.4839790463447571, 0.33602482080459595, -0.00763710169121623]","[0.46322691440582275, 0.3430257737636566, 0.003928849473595619]","[0.4876272976398468, 0.34837591648101807, -0.005679626949131489]","[0.5159134268760681, 0.34793102741241455, -0.003486958798021078]","[0.4876272976398468, 0.34837591648101807, -0.005679626949131489]","[0.5372536778450012, 0.4485073387622833, -0.02987038716673851]","[0.5876187086105347, 0.44351819157600403, -0.041906021535396576]","[0.6141300201416016, 0.4428189992904663, -0.03262558579444885]","[0.6448734998703003, 0.4451634883880615, 0.003185130888596177]","[0.6152188181877136, 0.44415727257728577, -0.03197786584496498]","[0.5869516730308533, 0.4449820816516876, -0.04189556464552879]","[0.5899137854576111, 0.2605273723602295, 0.00926507730036974]","[0.5933684706687927, 0.5185953378677368, -0.014182071201503277]"
"[0.6923652291297913, 0.3423868417739868, 0.06885416060686111]","[0.6782218217849731, 0.3360021114349365, 0.047522492706775665]","[0.6528630256652832, 0.33513182401657104, 0.036479029804468155]","[0.6288943290710449, 0.3438427448272705, 0.037647608667612076]","[0.6515354514122009, 0.3477894067764282, 0.03739045932888985]","[0.6765003204345703, 0.3476872146129608, 0.04859693720936775]","[0.5401957631111145, 0.34370046854019165, 0.008307592011988163]","[0.5118420124053955, 0.33456796407699585, -0.005116837564855814]","[0.4840676784515381, 0.33602485060691833, -0.007759429048746824]","[0.463336318731308, 0.34301620721817017, 0.0037936207372695208]","[0.4876960515975952, 0.3483664393424988, -0.005796391051262617]","[0.5159408450126648, 0.3479287922382355, -0.0035901109222322702]","[0.4876960515975952, 0.3483664393424988, -0.005796391051262617]","[0.5374094843864441, 0.44850465655326843, -0.02988242730498314]","[0.5876105427742004, 0.4435318112373352, -0.041877686977386475]","[0.6140199899673462, 0.4428309202194214, -0.032595355063676834]","[0.6446497440338135, 0.44515249133110046, 0.0032009815331548452]","[0.615129828453064, 0.44415271282196045, -0.031938329339027405]","[0.5869434475898743, 0.4449786841869354, -0.04186239466071129]","[0.5897877216339111, 0.2605465054512024, 0.009097401052713394]","[0.5934038758277893, 0.5186237692832947, -0.013943014666438103]"
