left_eye_362,left_eye_385,left_eye_386,left_eye_387,left_eye_263,left_eye_373,left_eye_374,left_eye_380,right_eye_133,right_eye_158,right_eye_159,right_eye_160,right_eye_33,right_eye_144,right_eye_145,right_eye_153,mouth_78,mouth_82,mouth_312,mouth_308,mouth_317,mouth_87,head_10,head_152
"[0.5551093816757202, 0.32385024428367615, 0.042900871485471725]","[0.5806547403335571, 0.31774577498435974, 0.03824641928076744]","[0.5930449962615967, 0.31772318482398987, 0.038674984127283096]","[0.6060236096382141, 0.3196146488189697, 0.04134190455079079]","[0.6238740682601929, 0.32664719223976135, 0.05510035902261734]","[0.6039989590644836, 0.32904693484306335, 0.039075978100299835]","[0.590888261795044, 0.3289704918861389, 0.03516611084342003]","[0.5782383680343628, 0.3279568552970886, 0.03502864018082619]","[0.4648248553276062, 0.32253497838974, 0.04327463358640671]","[0.4401281774044037, 0.31586891412734985, 0.03893890976905823]","[0.42786937952041626, 0.3155231475830078, 0.039495665580034256]","[0.4150165915489197, 0.3171764314174652, 0.04217727482318878]","[0.39732813835144043, 0.32375210523605347, 0.05584575980901718]","[0.4166027903556824, 0.32671239972114563, 0.0398748517036438]","[0.4294329881668091, 0.3269317150115967, 0.0359477661550045]","[0.44182562828063965, 0.3261697590351105, 0.03575272858142853]","[0.4507755637168884, 0.41466861963272095, -0.03371760994195938]","[0.49278515577316284, 0.40675216913223267, -0.05610564351081848]","[0.5220175385475159, 0.4067940413951874, -0.05629337579011917]","[0.5649760365486145, 0.4149887263774872, -0.03427568078041077]","[0.5231553912162781, 0.41079971194267273, -0.058444567024707794]","[0.49166157841682434, 0.41066280007362366, -0.058220937848091125]","[0.5109201073646545, 0.25781962275505066, 0.06696994602680206]","[0.5054023861885071, 0.4817032814025879, -0.06594068557024002]"
"[0.5554584264755249, 0.324001669883728, 0.042415741831064224]","[0.5810289978981018, 0.3182182013988495, 0.037791959941387177]","[0.5933089852333069, 0.31826987862586975, 0.038266584277153015]","[0.6061151027679443, 0.32016462087631226, 0.040961362421512604]","[0.6238788366317749, 0.32698923349380493, 0.054740969091653824]","[0.6039847731590271, 0.32924219965934753, 0.038813889026641846]","[0.5909699201583862, 0.3291303515434265, 0.034919098019599915]","[0.5784139633178711, 0.32810178399086, 0.03471091762185097]","[0.4661563038825989, 0.3222559988498688, 0.04241572320461273]","[0.4417831301689148, 0.315677285194397, 0.037893444299697876]","[0.4296463131904602, 0.3152819573879242, 0.03840900585055351]","[0.41688787937164307, 0.3168174624443054, 0.04105950891971588]","[0.39919617772102356, 0.32303470373153687, 0.05462287738919258]","[0.4182726740837097, 0.326008141040802, 0.03887462243437767]","[0.431017130613327, 0.32631340622901917, 0.035040754824876785]","[0.4433469772338867, 0.3256526589393616, 0.034851692616939545]","[0.4508378803730011, 0.41366830468177795, -0.032900311052799225]","[0.4927048981189728, 0.4062262177467346, -0.05514165759086609]","[0.5220828652381897, 0.4064237177371979, -0.055125437676906586]","[0.565117359161377, 0.41460683941841125, -0.03289501368999481]","[0.5231562852859497, 0.4102880358695984, -0.057347480207681656]","[0.4917566478252411, 0.40998443961143494, -0.0573560856282711]","[0.5124687552452087, 0.25795066356658936, 0.06523977965116501]","[0.5053544044494629, 0.4810017943382263, -0.06491771340370178]"
"[0.5553818345069885, 0.32403695583343506, 0.04307312145829201]","[0.5809727311134338, 0.31813573837280273, 0.03841857239603996]","[0.5933136343955994, 0.31815898418426514, 0.03886737301945686]","[0.6062416434288025, 0.3200494647026062, 0.04156207665801048]","[0.6240954995155334, 0.32701191306114197, 0.055387768894433975]","[0.6042289733886719, 0.3293460011482239, 0.039304520934820175]","[0.5911104083061218, 0.329246461391449, 0.03538227453827858]","[0.5784674882888794, 0.3281922936439514, 0.03521954268217087]","[0.46515557169914246, 0.3224443793296814, 0.04335252568125725]","[0.4405057430267334, 0.31583917140960693, 0.0389954149723053]","[0.4282674193382263, 0.31547456979751587, 0.039543937891721725]","[0.4154430627822876, 0.3170708119869232, 0.042253315448760986]","[0.39776667952537537, 0.3235039710998535, 0.05592551827430725]","[0.4169068932533264, 0.3265039920806885, 0.03992948308587074]","[0.4297245144844055, 0.32676374912261963, 0.036019377410411835]","[0.4421346187591553, 0.3260340392589569, 0.03582094982266426]","[0.4507521986961365, 0.4142376184463501, -0.03388751298189163]","[0.4927998185157776, 0.406374454498291, -0.056211475282907486]","[0.5221012234687805, 0.4064621329307556, -0.05638011172413826]","[0.5653839111328125, 0.41469085216522217, -0.034386806190013885]","[0.5231961607933044, 0.41019245982170105, -0.05867699161171913]","[0.49169453978538513, 0.41000354290008545, -0.058493755757808685]","[0.5114806890487671, 0.2578120827674866, 0.06733579933643341]","[0.505426824092865, 0.4813065528869629, -0.06667247414588928]"
"[0.5556368231773376, 0.32409778237342834, 0.04269486293196678]","[0.5812684893608093, 0.3183860182762146, 0.03798217698931694]","[0.5935915112495422, 0.3184545338153839, 0.03845350444316864]","[0.6064724326133728, 0.3203551173210144, 0.041187189519405365]","[0.6243115067481995, 0.327220618724823, 0.0550985187292099]","[0.604407787322998, 0.32945939898490906, 0.039023395627737045]","[0.5913114547729492, 0.3293267488479614, 0.03509140759706497]","[0.5786900520324707, 0.3282574713230133, 0.03489766642451286]","[0.465354323387146, 0.322226881980896, 0.042842213064432144]","[0.44085410237312317, 0.3156513571739197, 0.038321129977703094]","[0.4286245107650757, 0.31524792313575745, 0.03885793313384056]","[0.4157787263393402, 0.31676578521728516, 0.041562434285879135]","[0.3980257511138916, 0.32299545407295227, 0.055288419127464294]","[0.41713565587997437, 0.32602766156196594, 0.03936326503753662]","[0.4299490749835968, 0.32633286714553833, 0.03547430783510208]","[0.44235605001449585, 0.32566484808921814, 0.03527218848466873]","[0.4505302608013153, 0.4135931730270386, -0.03330792114138603]","[0.49257412552833557, 0.40608566999435425, -0.055621568113565445]","[0.5219795107841492, 0.40627217292785645, -0.055706944316625595]","[0.5653206706047058, 0.4144366681575775, -0.03359178081154823]","[0.5230469703674316, 0.40988779067993164, -0.05798306316137314]","[0.4915481507778168, 0.4095975458621979, -0.05790521949529648]","[0.512280285358429, 0.2577490210533142, 0.06590653210878372]","[0.5049722194671631, 0.48054394125938416, -0.06556576490402222]"
"[0.5552151203155518, 0.32360726594924927, 0.04247509688138962]","[0.5807037949562073, 0.31784236431121826, 0.03777741268277168]","[0.5930038690567017, 0.31789469718933105, 0.038276512175798416]","[0.6058731079101562, 0.3197939395904541, 0.04104578495025635]","[0.6236300468444824, 0.3266863524913788, 0.05500057339668274]","[0.6037893295288086, 0.32891950011253357, 0.03893806412816048]","[0.5907303690910339, 0.3287944495677948, 0.034993261098861694]","[0.5781599879264832, 0.3277384042739868, 0.034764423966407776]","[0.4651636779308319, 0.32181310653686523, 0.04230998083949089]","[0.44064635038375854, 0.31523531675338745, 0.0376959927380085]","[0.4284343123435974, 0.31485050916671753, 0.038197338581085205]","[0.41560786962509155, 0.3163972496986389, 0.040873974561691284]","[0.397862046957016, 0.3226845860481262, 0.05456284061074257]","[0.4170704185962677, 0.32567963004112244, 0.038749173283576965]","[0.42986974120140076, 0.32596567273139954, 0.03490375727415085]","[0.4422319531440735, 0.32527920603752136, 0.034729428589344025]","[0.4505385458469391, 0.413612961769104, -0.03304901346564293]","[0.4926776885986328, 0.40613067150115967, -0.05530567094683647]","[0.5219738483428955, 0.40628015995025635, -0.05529594421386719]","[0.5649417638778687, 0.4142996072769165, -0.03301514312624931]","[0.5230369567871094, 0.409898579120636, -0.05760135501623154]","[0.49159568548202515, 0.409641832113266, -0.05760545656085014]","[0.5118481516838074, 0.2572558522224426, 0.0649164617061615]","[0.5047296285629272, 0.4806773364543915, -0.06454054266214371]"
"[0.5554198026657104, 0.32363998889923096, 0.042773693799972534]","[0.5807785391807556, 0.3179367780685425, 0.03825673460960388]","[0.5929662585258484, 0.3180212080478668, 0.038772497326135635]","[0.605698823928833, 0.31995198130607605, 0.04154464974999428]","[0.6232450008392334, 0.3268624544143677, 0.05537888780236244]","[0.6035352349281311, 0.3289908170700073, 0.039373740553855896]","[0.5905831456184387, 0.3288390040397644, 0.03542686998844147]","[0.5781280398368835, 0.3277718424797058, 0.03517356887459755]","[0.4661525785923004, 0.3216843605041504, 0.04225439578294754]","[0.4418180286884308, 0.3150692582130432, 0.037650756537914276]","[0.4297166168689728, 0.3146723806858063, 0.03810471296310425]","[0.41699057817459106, 0.3162063658237457, 0.04068391025066376]","[0.3993358612060547, 0.3224548399448395, 0.054153572767972946]","[0.41841351985931396, 0.3254101574420929, 0.03853312134742737]","[0.43112632632255554, 0.3257152736186981, 0.03475441783666611]","[0.4434105157852173, 0.3250569701194763, 0.03463836759328842]","[0.45083919167518616, 0.4130183458328247, -0.03341296315193176]","[0.49290043115615845, 0.4055294394493103, -0.05523515120148659]","[0.5221119523048401, 0.4057357907295227, -0.05507177114486694]","[0.5647814869880676, 0.41395026445388794, -0.03294766694307327]","[0.5230780243873596, 0.4093005061149597, -0.057435087859630585]","[0.4918293058872223, 0.40898391604423523, -0.057602815330028534]","[0.5129150748252869, 0.25735339522361755, 0.06561451405286789]","[0.504470705986023, 0.4802517294883728, -0.06539222598075867]"
"[0.555265486240387, 0.32327210903167725, 0.042956624180078506]","[0.5806127190589905, 0.31745320558547974, 0.03843236714601517]","[0.5928334593772888, 0.3174936771392822, 0.03893140330910683]","[0.6056376695632935, 0.31940045952796936, 0.04166039451956749]","[0.6232980489730835, 0.3263445794582367, 0.055434633046388626]","[0.6035257577896118, 0.3285697400569916, 0.0394093282520771]","[0.5905299186706543, 0.32843756675720215, 0.03548644110560417]","[0.5780537128448486, 0.32738977670669556, 0.03525937348604202]","[0.46574220061302185, 0.32146355509757996, 0.04268450289964676]","[0.4414307475090027, 0.3148023188114166, 0.038236215710639954]","[0.4293016195297241, 0.31441059708595276, 0.03870736435055733]","[0.41655635833740234, 0.3159716725349426, 0.041327156126499176]","[0.39889979362487793, 0.322316974401474, 0.05480406805872917]","[0.41801416873931885, 0.3252979815006256, 0.0390574112534523]","[0.4307229518890381, 0.3255879580974579, 0.035245705395936966]","[0.44298797845840454, 0.3249158263206482, 0.03511436656117439]","[0.45154687762260437, 0.41305530071258545, -0.033712875097990036]","[0.493190199136734, 0.4054142236709595, -0.05555399879813194]","[0.5222837924957275, 0.4055480659008026, -0.05553640052676201]","[0.5649474859237671, 0.413709819316864, -0.03370015323162079]","[0.5233088731765747, 0.4091537892818451, -0.0579092837870121]","[0.49216434359550476, 0.40890684723854065, -0.057906944304704666]","[0.5119763016700745, 0.25677740573883057, 0.0665537416934967]","[0.5051535367965698, 0.479915589094162, -0.06609858572483063]"
"[0.5544388294219971, 0.32290515303611755, 0.04324132949113846]","[0.5795993804931641, 0.3171965479850769, 0.03872380033135414]","[0.5917440056800842, 0.31722205877304077, 0.03923208266496658]","[0.6045092344284058, 0.3190706968307495, 0.04192187637090683]","[0.6223777532577515, 0.3258276879787445, 0.05558489263057709]","[0.6025488972663879, 0.3279576301574707, 0.03962630778551102]","[0.5895904898643494, 0.3278423547744751, 0.035733968019485474]","[0.5771600008010864, 0.3268594741821289, 0.03552032262086868]","[0.4650561511516571, 0.3213900625705719, 0.042949140071868896]","[0.44073086977005005, 0.314969003200531, 0.03846043720841408]","[0.42868155241012573, 0.31461989879608154, 0.03891498222947121]","[0.41601020097732544, 0.3161930739879608, 0.0414988212287426]","[0.39828675985336304, 0.32244548201560974, 0.05491197481751442]","[0.41746094822883606, 0.3252600431442261, 0.03926636278629303]","[0.43014776706695557, 0.32550323009490967, 0.035452552139759064]","[0.44237270951271057, 0.3248136043548584, 0.035346608608961105]","[0.4507187604904175, 0.4129403531551361, -0.03362732008099556]","[0.49256011843681335, 0.4050014913082123, -0.055941205471754074]","[0.5221670866012573, 0.4050534963607788, -0.05587570741772652]","[0.5651065111160278, 0.4133378565311432, -0.03350961580872536]","[0.5232266187667847, 0.4091769754886627, -0.058086540549993515]","[0.49160706996917725, 0.4090084135532379, -0.05813005939126015]","[0.5109553337097168, 0.2568809986114502, 0.06743049621582031]","[0.5052415728569031, 0.4801482558250427, -0.06674247980117798]"
"[0.5547521710395813, 0.32292410731315613, 0.04281722754240036]","[0.5799397230148315, 0.31718531250953674, 0.038439780473709106]","[0.5920577049255371, 0.3172406256198883, 0.038998834788799286]","[0.6047132611274719, 0.3191308379173279, 0.04173988103866577]","[0.6222988367080688, 0.3259198069572449, 0.05541606619954109]","[0.6026102900505066, 0.3280518651008606, 0.03949502483010292]","[0.5897426009178162, 0.3279290795326233, 0.03558424115180969]","[0.5773661732673645, 0.32692664861679077, 0.03528030589222908]","[0.46612852811813354, 0.32112881541252136, 0.04203174635767937]","[0.4419192969799042, 0.3145484924316406, 0.03740505501627922]","[0.4298980236053467, 0.31415003538131714, 0.0378006175160408]","[0.4172569513320923, 0.3156776428222656, 0.04029935970902443]","[0.39961114525794983, 0.3218514025211334, 0.05357322096824646]","[0.41868123412132263, 0.3247731328010559, 0.03815015032887459]","[0.4313320219516754, 0.32507914304733276, 0.034424833953380585]","[0.44353681802749634, 0.3244406580924988, 0.03436511754989624]","[0.4504151940345764, 0.4124133586883545, -0.03304825350642204]","[0.49255144596099854, 0.4048489034175873, -0.05510612949728966]","[0.5222001075744629, 0.4050302803516388, -0.054781924933195114]","[0.5650395154953003, 0.4133149981498718, -0.032170139253139496]","[0.5231499075889587, 0.4091247022151947, -0.05694419518113136]","[0.49156904220581055, 0.4088320732116699, -0.057265475392341614]","[0.5122937560081482, 0.2567187547683716, 0.06581290066242218]","[0.5049553513526917, 0.4796896278858185, -0.0656258687376976]"
"[0.5547637939453125, 0.3228777050971985, 0.04347033053636551]","[0.57979416847229, 0.31725025177001953, 0.0391031838953495]","[0.591875433921814, 0.31727850437164307, 0.039656199514865875]","[0.6045740842819214, 0.31912362575531006, 0.042386963963508606]","[0.6223236322402954, 0.3258586525917053, 0.05603005364537239]","[0.602678120136261, 0.32797491550445557, 0.04004250839352608]","[0.5897796154022217, 0.32785844802856445, 0.03612399101257324]","[0.5773955583572388, 0.3268686830997467, 0.03585251420736313]","[0.4656499922275543, 0.3213084042072296, 0.04282371699810028]","[0.44139528274536133, 0.3149292469024658, 0.03830358386039734]","[0.42938730120658875, 0.31457990407943726, 0.03871647268533707]","[0.4167395234107971, 0.31613755226135254, 0.0412355400621891]","[0.3989696204662323, 0.3223640024662018, 0.05451054498553276]","[0.41814902424812317, 0.32518649101257324, 0.03897976875305176]","[0.43083223700523376, 0.3254339396953583, 0.035220760852098465]","[0.4430425763130188, 0.32474324107170105, 0.03515956923365593]","[0.45106571912765503, 0.41265785694122314, -0.03399026021361351]","[0.4931955337524414, 0.4047245979309082, -0.05603852868080139]","[0.5227447152137756, 0.4047856330871582, -0.05581438168883324]","[0.5654125809669495, 0.4131065905094147, -0.03334640711545944]","[0.5237959027290344, 0.40890657901763916, -0.05810778588056564]","[0.4922117590904236, 0.4087298810482025, -0.05832134932279587]","[0.5114663243293762, 0.2569841742515564, 0.06784357130527496]","[0.5058029890060425, 0.4798104763031006, -0.0671641156077385]"
"[0.5546718835830688, 0.3233533203601837, 0.04391980171203613]","[0.5797165036201477, 0.31789523363113403, 0.03956424817442894]","[0.5917460918426514, 0.31798312067985535, 0.040097687393426895]","[0.6043992638587952, 0.319871187210083, 0.042801838368177414]","[0.6222344636917114, 0.3266185224056244, 0.05637045204639435]","[0.6025525331497192, 0.32858559489250183, 0.040397219359874725]","[0.5896642208099365, 0.32843217253685, 0.03649894893169403]","[0.5772912502288818, 0.327409565448761, 0.036251384764909744]","[0.4656389653682709, 0.32156452536582947, 0.04338383302092552]","[0.44150832295417786, 0.31527039408683777, 0.03891998901963234]","[0.4295746088027954, 0.3149135112762451, 0.03934783115983009]","[0.41697800159454346, 0.31644198298454285, 0.04185698181390762]","[0.39919498562812805, 0.32259464263916016, 0.05509623512625694]","[0.4181894063949585, 0.32537269592285156, 0.03952380642294884]","[0.4308333396911621, 0.3256376385688782, 0.03576710447669029]","[0.4430287480354309, 0.32496607303619385, 0.035704605281353]","[0.44935500621795654, 0.41275250911712646, -0.034113992005586624]","[0.49202120304107666, 0.4048055112361908, -0.05640226975083351]","[0.5220671892166138, 0.40494227409362793, -0.05617288500070572]","[0.5654285550117493, 0.41347119212150574, -0.03350643441081047]","[0.5230486392974854, 0.40906867384910583, -0.05861175060272217]","[0.49103596806526184, 0.4088294506072998, -0.05885182321071625]","[0.5120903849601746, 0.25713250041007996, 0.06938258558511734]","[0.5045983791351318, 0.4800480604171753, -0.06903915852308273]"
