left_eye_263,left_eye_387,left_eye_385,left_eye_362,left_eye_380,left_eye_373,right_eye_133,right_eye_158,right_eye_160,right_eye_33,right_eye_144,right_eye_153,right_eye_144,mouth_78,mouth_82,mouth_312,mouth_308,mouth_317,mouth_87,head_10,head_152
"[0.6766073703765869, 0.2626112997531891, 0.07488115131855011]","[0.6618152260780334, 0.25599798560142517, 0.05869177728891373]","[0.6404665112495422, 0.2546224892139435, 0.05069147050380707]","[0.6193811297416687, 0.26025211811065674, 0.05075648054480553]","[0.6407788991928101, 0.26445066928863525, 0.04779575765132904]","[0.6627090573310852, 0.2652553915977478, 0.05632814019918442]","[0.5365912318229675, 0.2584039866924286, 0.03014528565108776]","[0.5140700936317444, 0.2520180344581604, 0.021450137719511986]","[0.4912320077419281, 0.25309377908706665, 0.019808409735560417]","[0.4711393713951111, 0.25914961099624634, 0.029402943328022957]","[0.4907085597515106, 0.2621155083179474, 0.018249250948429108]","[0.5147213339805603, 0.2618034780025482, 0.01906435750424862]","[0.4907085597515106, 0.2621155083179474, 0.018249250948429108]","[0.5346363186836243, 0.3423645794391632, -0.04671069234609604]","[0.5775930285453796, 0.33385100960731506, -0.05710899829864502]","[0.6013594269752502, 0.3341825306415558, -0.050283197313547134]","[0.6297836303710938, 0.34343183040618896, -0.023144997656345367]","[0.6018471717834473, 0.3367401361465454, -0.05236122012138367]","[0.5766270756721497, 0.33643072843551636, -0.05944298580288887]","[0.579001247882843, 0.1882024109363556, 0.06165434792637825]","[0.585488498210907, 0.4072936177253723, -0.06227811053395271]"
"[0.6770468950271606, 0.2626841068267822, 0.07505124062299728]","[0.6622101664543152, 0.25612542033195496, 0.05875401198863983]","[0.6408190131187439, 0.25478896498680115, 0.050683509558439255]","[0.6197083592414856, 0.2603807747364044, 0.0507487915456295]","[0.6411545276641846, 0.2645636796951294, 0.04783321171998978]","[0.6631558537483215, 0.26535308361053467, 0.05641937628388405]","[0.5365875363349915, 0.25862982869148254, 0.029947379603981972]","[0.5139527320861816, 0.25232505798339844, 0.021141957491636276]","[0.4910619258880615, 0.2534290552139282, 0.019498562440276146]","[0.47088825702667236, 0.25946158170700073, 0.029153695330023766]","[0.4905340373516083, 0.262391597032547, 0.017996925860643387]","[0.5146368145942688, 0.262056827545166, 0.018831390887498856]","[0.4905340373516083, 0.262391597032547, 0.017996925860643387]","[0.5344785451889038, 0.34251877665519714, -0.04665849730372429]","[0.5776748061180115, 0.3339773416519165, -0.057099130004644394]","[0.6015825867652893, 0.3343050479888916, -0.050196483731269836]","[0.6301044225692749, 0.3435744643211365, -0.02284368872642517]","[0.6020241379737854, 0.33687761425971985, -0.05217946693301201]","[0.5766783356666565, 0.33657386898994446, -0.05933210253715515]","[0.5790185332298279, 0.1881237030029297, 0.06128842011094093]","[0.5857784152030945, 0.4074474573135376, -0.06200847029685974]"
"[0.6770575046539307, 0.26275700330734253, 0.07478512078523636]","[0.6622762680053711, 0.25622525811195374, 0.05846668779850006]","[0.6409416794776917, 0.25484201312065125, 0.05040470510721207]","[0.6198192238807678, 0.2603260576725006, 0.05053433030843735]","[0.6411910057067871, 0.264543354511261, 0.04761224240064621]","[0.6631858348846436, 0.2653714418411255, 0.05618686228990555]","[0.5367440581321716, 0.2584732472896576, 0.029852179810404778]","[0.5140892863273621, 0.2522274851799011, 0.021035198122262955]","[0.4912249743938446, 0.25333842635154724, 0.019425366073846817]","[0.47109049558639526, 0.25933143496513367, 0.029117677360773087]","[0.49073100090026855, 0.2622562050819397, 0.017964236438274384]","[0.5148347616195679, 0.2619094252586365, 0.01877555064857006]","[0.49073100090026855, 0.2622562050819397, 0.017964236438274384]","[0.5344774127006531, 0.34258967638015747, -0.04646510258316994]","[0.5777197480201721, 0.33409932255744934, -0.05689164623618126]","[0.6016259789466858, 0.3344382345676422, -0.05001204088330269]","[0.6302084922790527, 0.3436664640903473, -0.022727780044078827]","[0.6020283699035645, 0.3369356095790863, -0.051964160054922104]","[0.5766977071762085, 0.3366217017173767, -0.059107035398483276]","[0.5794125199317932, 0.18799933791160583, 0.0608871728181839]","[0.5856322646141052, 0.4077560007572174, -0.06165004521608353]"
"[0.677237331867218, 0.26273632049560547, 0.074284128844738]","[0.662450909614563, 0.25627338886260986, 0.05790950730443001]","[0.6410959362983704, 0.25490427017211914, 0.04981253296136856]","[0.6200646162033081, 0.2603174149990082, 0.05000751465559006]","[0.6413794755935669, 0.26448678970336914, 0.04713599011301994]","[0.663330614566803, 0.26531338691711426, 0.055732958018779755]","[0.5368155837059021, 0.2584681510925293, 0.029269080609083176]","[0.5141830444335938, 0.2522925138473511, 0.02034861594438553]","[0.49130260944366455, 0.25339505076408386, 0.018738780170679092]","[0.4711649417877197, 0.25931501388549805, 0.02848089300096035]","[0.49088484048843384, 0.2622063457965851, 0.01740744151175022]","[0.5149487853050232, 0.26185911893844604, 0.018219294026494026]","[0.49088484048843384, 0.2622063457965851, 0.01740744151175022]","[0.5344860553741455, 0.3428579866886139, -0.04582859203219414]","[0.5777594447135925, 0.3345164656639099, -0.05638948827981949]","[0.6015396118164062, 0.3348596394062042, -0.04948870465159416]","[0.6300599575042725, 0.3439706265926361, -0.0220363587141037]","[0.6020019054412842, 0.33737921714782715, -0.05136854946613312]","[0.5767059922218323, 0.33706891536712646, -0.05853467434644699]","[0.5796171426773071, 0.18802598118782043, 0.05922557786107063]","[0.5855972170829773, 0.408053994178772, -0.05998774990439415]"
"[0.6773671507835388, 0.2627737522125244, 0.0745156928896904]","[0.6625617742538452, 0.256320059299469, 0.058134619146585464]","[0.6412103176116943, 0.25494927167892456, 0.05002932995557785]","[0.6201821565628052, 0.26034119725227356, 0.05018842592835426]","[0.6414790153503418, 0.26450875401496887, 0.04732293635606766]","[0.6634292006492615, 0.2653425633907318, 0.05594220012426376]","[0.5368047952651978, 0.25843214988708496, 0.02936219982802868]","[0.5141897201538086, 0.25225549936294556, 0.0204444769769907]","[0.49127447605133057, 0.2533285319805145, 0.018808716908097267]","[0.4710500240325928, 0.25922152400016785, 0.028524070978164673]","[0.4908444285392761, 0.2621336579322815, 0.017448104918003082]","[0.5149487257003784, 0.2617948651313782, 0.01828608848154545]","[0.4908444285392761, 0.2621336579322815, 0.017448104918003082]","[0.5342550873756409, 0.34279829263687134, -0.04591642692685127]","[0.5777562856674194, 0.33441078662872314, -0.05657476931810379]","[0.6017493009567261, 0.3347586989402771, -0.04963860288262367]","[0.6302828788757324, 0.3439183831214905, -0.02196344919502735]","[0.6021741032600403, 0.33739715814590454, -0.051452137529850006]","[0.5767295360565186, 0.33707690238952637, -0.058667972683906555]","[0.579839825630188, 0.1879369616508484, 0.05957880616188049]","[0.5855544209480286, 0.4081314206123352, -0.060365330427885056]"
"[0.6769638061523438, 0.2628914713859558, 0.0747389942407608]","[0.6622738242149353, 0.2564445734024048, 0.058401159942150116]","[0.6410579085350037, 0.25507843494415283, 0.05026959627866745]","[0.6200957298278809, 0.26051968336105347, 0.05030423402786255]","[0.6412891149520874, 0.26465386152267456, 0.04754664748907089]","[0.6631200909614563, 0.26545780897140503, 0.056204747408628464]","[0.5374801754951477, 0.25861623883247375, 0.029136624187231064]","[0.5149239301681519, 0.25238245725631714, 0.020181957632303238]","[0.4921073913574219, 0.25345295667648315, 0.018435288220643997]","[0.47188591957092285, 0.25933724641799927, 0.02800094708800316]","[0.49168631434440613, 0.2622412145137787, 0.017077483236789703]","[0.5157102942466736, 0.26193827390670776, 0.01802210323512554]","[0.49168631434440613, 0.2622412145137787, 0.017077483236789703]","[0.5341808795928955, 0.3430265486240387, -0.04593287408351898]","[0.5779069662094116, 0.33460813760757446, -0.05652998760342598]","[0.6019344329833984, 0.3349694609642029, -0.049469850957393646]","[0.6303808093070984, 0.3441992402076721, -0.02156740613281727]","[0.6023614406585693, 0.3376823365688324, -0.05127537250518799]","[0.5768961310386658, 0.33734896779060364, -0.05862770229578018]","[0.5801908373832703, 0.18817239999771118, 0.05966857448220253]","[0.5857363343238831, 0.408528208732605, -0.06055833399295807]"
"[0.6775925159454346, 0.26297909021377563, 0.07492943108081818]","[0.6629220247268677, 0.2566632628440857, 0.05840674415230751]","[0.6416956782341003, 0.25532740354537964, 0.05010046809911728]","[0.620691180229187, 0.26063594222068787, 0.05009930953383446]","[0.6418727040290833, 0.26474764943122864, 0.04749642312526703]","[0.663739800453186, 0.2655489444732666, 0.05630788952112198]","[0.537793755531311, 0.2587416470050812, 0.028343405574560165]","[0.515167236328125, 0.25264614820480347, 0.019153783097863197]","[0.4922877252101898, 0.25370287895202637, 0.017307288944721222]","[0.47192367911338806, 0.2594608664512634, 0.026877468451857567]","[0.491921067237854, 0.262369304895401, 0.016064271330833435]","[0.5160437226295471, 0.2620443105697632, 0.01713816449046135]","[0.491921067237854, 0.262369304895401, 0.016064271330833435]","[0.5346072912216187, 0.3430939316749573, -0.04565812647342682]","[0.5787069797515869, 0.33468154072761536, -0.05631272867321968]","[0.6029666066169739, 0.3350256681442261, -0.04901793971657753]","[0.6311474442481995, 0.3442007303237915, -0.020492224022746086]","[0.6033481955528259, 0.33803778886795044, -0.050535790622234344]","[0.5776804685592651, 0.3377216160297394, -0.05814126878976822]","[0.5807126760482788, 0.18835411965847015, 0.058326348662376404]","[0.5866138339042664, 0.40887612104415894, -0.05915415287017822]"
"[0.6776660680770874, 0.26295289397239685, 0.07486064732074738]","[0.663077712059021, 0.2566837668418884, 0.058272987604141235]","[0.6418442726135254, 0.2553442418575287, 0.04989929497241974]","[0.6208406090736389, 0.2606206238269806, 0.049899470061063766]","[0.6419545412063599, 0.26469656825065613, 0.04736258089542389]","[0.6638004183769226, 0.26550400257110596, 0.05624064803123474]","[0.5377538204193115, 0.2587014436721802, 0.027884433045983315]","[0.5150582790374756, 0.2526368200778961, 0.018561843782663345]","[0.49211281538009644, 0.2536810636520386, 0.01664704643189907]","[0.47171053290367126, 0.259379506111145, 0.026218589395284653]","[0.491852730512619, 0.2622900605201721, 0.01549996342509985]","[0.516032338142395, 0.2619546055793762, 0.0166323184967041]","[0.491852730512619, 0.2622900605201721, 0.01549996342509985]","[0.5342113971710205, 0.3429940640926361, -0.04523079842329025]","[0.5786803960800171, 0.3347119390964508, -0.05601608753204346]","[0.6031856536865234, 0.3350805342197418, -0.048595089465379715]","[0.631295382976532, 0.34420937299728394, -0.019659677520394325]","[0.6035221815109253, 0.338250070810318, -0.049997325986623764]","[0.5776383280754089, 0.3379107117652893, -0.057734161615371704]","[0.5809981822967529, 0.18859954178333282, 0.057295989245176315]","[0.5864890813827515, 0.4091138541698456, -0.05811768397688866]"
"[0.6778703927993774, 0.26286786794662476, 0.07439419627189636]","[0.6632702350616455, 0.2566012144088745, 0.05773041397333145]","[0.6419124603271484, 0.25529083609580994, 0.04933072626590729]","[0.6208791136741638, 0.26066455245018005, 0.049409233033657074]","[0.6420614719390869, 0.2646961212158203, 0.04688812047243118]","[0.6639573574066162, 0.26547378301620483, 0.05576495826244354]","[0.5374689102172852, 0.25885245203971863, 0.027469316497445107]","[0.5146247744560242, 0.25273561477661133, 0.01806652545928955]","[0.4915589392185211, 0.25379374623298645, 0.016203371807932854]","[0.4712100028991699, 0.25952208042144775, 0.025896811857819557]","[0.4913818836212158, 0.2624637186527252, 0.01515344250947237]","[0.5156415104866028, 0.2621096074581146, 0.016232458874583244]","[0.4913818836212158, 0.2624637186527252, 0.01515344250947237]","[0.5339798927307129, 0.3430629372596741, -0.0447009839117527]","[0.5784867405891418, 0.33475908637046814, -0.05585775524377823]","[0.6030575633049011, 0.335097998380661, -0.048414960503578186]","[0.631066620349884, 0.3441886305809021, -0.019086705520749092]","[0.603452205657959, 0.33861321210861206, -0.04957129806280136]","[0.5774125456809998, 0.33830463886260986, -0.057335015386343]","[0.5807907581329346, 0.18896973133087158, 0.055934756994247437]","[0.5866049528121948, 0.40917453169822693, -0.05650961026549339]"
"[0.6774636507034302, 0.2628362774848938, 0.07437563687562943]","[0.6628380417823792, 0.25657767057418823, 0.05774299055337906]","[0.6415102481842041, 0.2552635073661804, 0.049367617815732956]","[0.6205437779426575, 0.2606310248374939, 0.049467962235212326]","[0.6417272090911865, 0.26464852690696716, 0.0469253808259964]","[0.6635950803756714, 0.26541218161582947, 0.05577947199344635]","[0.5372596383094788, 0.2588944435119629, 0.0276351161301136]","[0.5144283771514893, 0.25282296538352966, 0.018251683562994003]","[0.49139294028282166, 0.2539145052433014, 0.01640019752085209]","[0.4710809290409088, 0.25966572761535645, 0.02610095776617527]","[0.49122050404548645, 0.26256582140922546, 0.015346009284257889]","[0.5154550075531006, 0.26217472553253174, 0.016406411305069923]","[0.49122050404548645, 0.26256582140922546, 0.015346009284257889]","[0.5337000489234924, 0.343133807182312, -0.0445844903588295]","[0.5783293843269348, 0.3348405361175537, -0.05588454753160477]","[0.6030245423316956, 0.3351592719554901, -0.048467982560396194]","[0.6312615275382996, 0.34418460726737976, -0.019079633057117462]","[0.6034213900566101, 0.33857983350753784, -0.04972555860877037]","[0.5772898197174072, 0.33829808235168457, -0.05745832994580269]","[0.5804452896118164, 0.1889384686946869, 0.056134968996047974]","[0.5866239666938782, 0.40921810269355774, -0.05687940493226051]"
"[0.6775550842285156, 0.2628163695335388, 0.07423105090856552]","[0.6629754304885864, 0.2564813792705536, 0.057571202516555786]","[0.6415749192237854, 0.25514477491378784, 0.04920477047562599]","[0.6205016374588013, 0.26062995195388794, 0.04933388531208038]","[0.6417285203933716, 0.26466402411460876, 0.04678080230951309]","[0.663659930229187, 0.265429824590683, 0.05563092604279518]","[0.537255048751831, 0.25887736678123474, 0.027558045461773872]","[0.5143581032752991, 0.2526739835739136, 0.018189823254942894]","[0.49124979972839355, 0.2537671625614166, 0.0163571834564209]","[0.4709789454936981, 0.25959593057632446, 0.02607749216258526]","[0.49114352464675903, 0.2625514566898346, 0.015299535356462002]","[0.5154184103012085, 0.26216673851013184, 0.01634853333234787]","[0.49114352464675903, 0.2625514566898346, 0.015299535356462002]","[0.5335682034492493, 0.3431885540485382, -0.04442329332232475]","[0.5782402753829956, 0.33499985933303833, -0.05570423975586891]","[0.6029189825057983, 0.33531779050827026, -0.048333100974559784]","[0.6312564015388489, 0.3442147374153137, -0.019036343321204185]","[0.6033029556274414, 0.3385853171348572, -0.0496918223798275]","[0.5772008299827576, 0.33830851316452026, -0.057377349585294724]","[0.5806469917297363, 0.18886762857437134, 0.05573122948408127]","[0.5862535238265991, 0.40916723012924194, -0.05659174546599388]"
"[0.6775630712509155, 0.26281318068504333, 0.07431316375732422]","[0.6630412340164185, 0.25647053122520447, 0.05767526477575302]","[0.6416690945625305, 0.2551235258579254, 0.049317605793476105]","[0.6205888986587524, 0.26062068343162537, 0.04942052811384201]","[0.6417766809463501, 0.2646501660346985, 0.04686859995126724]","[0.6636878252029419, 0.26541998982429504, 0.05571955069899559]","[0.5374157428741455, 0.25884169340133667, 0.027618298307061195]","[0.5145118832588196, 0.2526153028011322, 0.018256613984704018]","[0.49140670895576477, 0.2537013292312622, 0.016402507200837135]","[0.4711410701274872, 0.25952857732772827, 0.026093875989317894]","[0.4913346469402313, 0.2624910771846771, 0.015333457849919796]","[0.5156071782112122, 0.26211094856262207, 0.016398370265960693]","[0.4913346469402313, 0.2624910771846771, 0.015333457849919796]","[0.5336569547653198, 0.34323668479919434, -0.04452340304851532]","[0.5783308744430542, 0.33501359820365906, -0.055716097354888916]","[0.6030278205871582, 0.3353442847728729, -0.04832380264997482]","[0.6312435865402222, 0.3443042039871216, -0.01905204728245735]","[0.6033837795257568, 0.33871525526046753, -0.04965094104409218]","[0.5772762298583984, 0.3384259343147278, -0.057351112365722656]","[0.5808355808258057, 0.18889860808849335, 0.05594056099653244]","[0.5863261818885803, 0.40930360555648804, -0.05674447864294052]"
