left_eye_362,left_eye_385,left_eye_386,left_eye_387,left_eye_263,left_eye_373,left_eye_374,left_eye_380,right_eye_133,right_eye_158,right_eye_159,right_eye_160,right_eye_33,right_eye_144,right_eye_145,right_eye_153,mouth_78,mouth_82,mouth_312,mouth_308,mouth_317,mouth_87,head_10,head_152
"[0.6645270586013794, 0.49734100699424744, 0.037731051445007324]","[0.6914652585983276, 0.49012163281440735, 0.03356129303574562]","[0.7046082019805908, 0.48989349603652954, 0.03585664555430412]","[0.7178421020507812, 0.49163898825645447, 0.041195377707481384]","[0.735734760761261, 0.498313844203949, 0.06049979478120804]","[0.71714186668396, 0.5020191073417664, 0.041406821459531784]","[0.7036340236663818, 0.5025705099105835, 0.035749804228544235]","[0.6900001764297485, 0.5017968416213989, 0.033597491681575775]","[0.5729346871376038, 0.4957878589630127, 0.02398577146232128]","[0.5447849631309509, 0.4877358675003052, 0.013936818577349186]","[0.5316640138626099, 0.4872815012931824, 0.01302776113152504]","[0.5176376104354858, 0.48879796266555786, 0.014988251030445099]","[0.49637842178344727, 0.49498581886291504, 0.029601862654089928]","[0.5185920000076294, 0.49929818511009216, 0.015790821984410286]","[0.5329391956329346, 0.5001288652420044, 0.013130231760442257]","[0.546897292137146, 0.49951937794685364, 0.014256699942052364]","[0.5512118935585022, 0.593597412109375, -0.024166924878954887]","[0.6067928671836853, 0.5899689793586731, -0.047923482954502106]","[0.6417345404624939, 0.5901790261268616, -0.04296647384762764]","[0.6858603954315186, 0.5940527319908142, -0.007369794882833958]","[0.6420039534568787, 0.5917859077453613, -0.04526451602578163]","[0.6066356301307678, 0.5916523933410645, -0.05068521574139595]","[0.6229708194732666, 0.4120088219642639, 0.027515683323144913]","[0.618588387966156, 0.6684287190437317, -0.03806421533226967]"
"[0.6640441417694092, 0.4974159300327301, 0.038228392601013184]","[0.6908869743347168, 0.4901264011859894, 0.034203775227069855]","[0.7039980292320251, 0.489857017993927, 0.03649825230240822]","[0.7172297239303589, 0.49156880378723145, 0.041791170835494995]","[0.7351759672164917, 0.49823707342147827, 0.0609712153673172]","[0.7166540622711182, 0.5020312070846558, 0.04185926541686058]","[0.703157901763916, 0.5026089549064636, 0.0362049899995327]","[0.6895261406898499, 0.5018560290336609, 0.03407258167862892]","[0.5726042985916138, 0.4959815740585327, 0.024464726448059082]","[0.5444921851158142, 0.487944632768631, 0.014545232988893986]","[0.5314006805419922, 0.48749759793281555, 0.013633224181830883]","[0.5174086689949036, 0.4890182316303253, 0.01555692683905363]","[0.4961532950401306, 0.4952181279659271, 0.030038457363843918]","[0.5183240175247192, 0.4995240867137909, 0.016220377758145332]","[0.5326502323150635, 0.5003471374511719, 0.013557005673646927]","[0.5465821623802185, 0.49973395466804504, 0.014706424437463284]","[0.5512768030166626, 0.5934433937072754, -0.02489042654633522]","[0.6066791415214539, 0.5896704196929932, -0.04825030267238617]","[0.6415260434150696, 0.5898621678352356, -0.043277889490127563]","[0.6854435801506042, 0.5938494801521301, -0.008043370209634304]","[0.6417821645736694, 0.591454803943634, -0.04565524682402611]","[0.6065889000892639, 0.5913413166999817, -0.05108137056231499]","[0.6220248341560364, 0.412122905254364, 0.029080979526042938]","[0.6189975142478943, 0.6680710911750793, -0.039614878594875336]"
"[0.6638214588165283, 0.4974793791770935, 0.03827360272407532]","[0.690597653388977, 0.4901741147041321, 0.03428899124264717]","[0.7036888599395752, 0.4899003207683563, 0.03660019487142563]","[0.7168956398963928, 0.49160292744636536, 0.04191716015338898]","[0.7347504496574402, 0.4982698857784271, 0.06112224981188774]","[0.716336727142334, 0.502072274684906, 0.04197794571518898]","[0.7028889656066895, 0.5026600956916809, 0.036311183124780655]","[0.68928462266922, 0.5019139647483826, 0.034162938594818115]","[0.5724217891693115, 0.49604490399360657, 0.024354813620448112]","[0.544312059879303, 0.48798757791519165, 0.014401239342987537]","[0.5312175750732422, 0.4875362813472748, 0.013461172580718994]","[0.5172242522239685, 0.4890505373477936, 0.015381122939288616]","[0.49598801136016846, 0.4952658414840698, 0.02985103614628315]","[0.5181288123130798, 0.499582439661026, 0.016048278659582138]","[0.532448947429657, 0.500408947467804, 0.013404532335698605]","[0.5463866591453552, 0.49979954957962036, 0.014568427577614784]","[0.5509400963783264, 0.5931175351142883, -0.02489435113966465]","[0.6064906120300293, 0.5894657373428345, -0.04822993278503418]","[0.6413536667823792, 0.5896691083908081, -0.04319837689399719]","[0.685285210609436, 0.5935519933700562, -0.007893233560025692]","[0.6415879726409912, 0.5910341739654541, -0.0457003191113472]","[0.6063997745513916, 0.5909154415130615, -0.0511854849755764]","[0.6219466924667358, 0.4122747778892517, 0.028994854539632797]","[0.6186553835868835, 0.6675769090652466, -0.03967033699154854]"
"[0.6635442972183228, 0.4975391626358032, 0.03839264065027237]","[0.6903027296066284, 0.49016696214675903, 0.03445623070001602]","[0.7034030556678772, 0.48988330364227295, 0.036770664155483246]","[0.7166265845298767, 0.4915902316570282, 0.042095717042684555]","[0.7345001101493835, 0.49829086661338806, 0.06126178056001663]","[0.7160451412200928, 0.5021021366119385, 0.04212263971567154]","[0.7025923132896423, 0.5026918649673462, 0.03645273298025131]","[0.6889914870262146, 0.5019517540931702, 0.034303974360227585]","[0.5722728967666626, 0.4961332380771637, 0.02439850941300392]","[0.5441212058067322, 0.4879954755306244, 0.014468604698777199]","[0.5310110449790955, 0.487532377243042, 0.013507436029613018]","[0.5170050859451294, 0.48904967308044434, 0.01541855651885271]","[0.49576810002326965, 0.49531760811805725, 0.029841523617506027]","[0.5179662704467773, 0.49967160820961, 0.01605772040784359]","[0.5322915315628052, 0.5004974007606506, 0.013437307439744473]","[0.5462309122085571, 0.49988853931427, 0.01461248192936182]","[0.5506871342658997, 0.5929595828056335, -0.025038843974471092]","[0.6063089966773987, 0.5893113613128662, -0.04842112213373184]","[0.6411170363426208, 0.5895078182220459, -0.043372992426157]","[0.6851383447647095, 0.5933707356452942, -0.0079870680347085]","[0.641403317451477, 0.5908070802688599, -0.045971762388944626]","[0.6062151789665222, 0.5906975269317627, -0.051479559391736984]","[0.621850311756134, 0.4126420021057129, 0.029216408729553223]","[0.6183103322982788, 0.6673325300216675, -0.03988785296678543]"
"[0.6637075543403625, 0.4975847005844116, 0.038306768983602524]","[0.6905221939086914, 0.49013495445251465, 0.0343639999628067]","[0.7036772966384888, 0.4898429214954376, 0.036726828664541245]","[0.7169395089149475, 0.49155470728874207, 0.042108241468667984]","[0.7348006963729858, 0.49828916788101196, 0.06141442805528641]","[0.716379702091217, 0.502157986164093, 0.042176514863967896]","[0.7029102444648743, 0.5027554035186768, 0.036466922610998154]","[0.6892684102058411, 0.5020171403884888, 0.03427095711231232]","[0.571999192237854, 0.49624159932136536, 0.02401144616305828]","[0.5437401533126831, 0.4880622625350952, 0.013961154036223888]","[0.5305705070495605, 0.4876008927822113, 0.012975230813026428]","[0.5164945721626282, 0.48913583159446716, 0.014873950742185116]","[0.4951973557472229, 0.49546122550964355, 0.029366984963417053]","[0.5174943804740906, 0.4998466372489929, 0.015571615658700466]","[0.531882643699646, 0.5006656050682068, 0.012961597181856632]","[0.5458720922470093, 0.5000441670417786, 0.014158015139400959]","[0.5507543087005615, 0.5930216908454895, -0.02499368041753769]","[0.6065158843994141, 0.589415967464447, -0.04830605536699295]","[0.641319751739502, 0.5896039605140686, -0.04316626116633415]","[0.6851933598518372, 0.5934069156646729, -0.007599865086376667]","[0.6416180729866028, 0.5909879207611084, -0.04560164734721184]","[0.6063868403434753, 0.5908890962600708, -0.05119696259498596]","[0.6217870116233826, 0.4125922620296478, 0.028504565358161926]","[0.6185195446014404, 0.6671809554100037, -0.039054784923791885]"
"[0.663225531578064, 0.49781644344329834, 0.038442015647888184]","[0.6899137496948242, 0.49058276414871216, 0.034551605582237244]","[0.7029571533203125, 0.49032992124557495, 0.036933161318302155]","[0.716105043888092, 0.49204179644584656, 0.042312879115343094]","[0.7339110374450684, 0.49868831038475037, 0.061581216752529144]","[0.7156010866165161, 0.502459704875946, 0.0423739068210125]","[0.7021929025650024, 0.50303715467453, 0.03666773810982704]","[0.6886215209960938, 0.5022852420806885, 0.034456539899110794]","[0.5720099806785583, 0.4963379204273224, 0.023989984765648842]","[0.5439178943634033, 0.48831436038017273, 0.013918579556047916]","[0.5308544635772705, 0.4878603219985962, 0.012924888171255589]","[0.5168623924255371, 0.48936328291893005, 0.014784113503992558]","[0.49550923705101013, 0.49556031823158264, 0.02918252907693386]","[0.5177363753318787, 0.4999040365219116, 0.015476102009415627]","[0.5320791006088257, 0.5007278323173523, 0.01290162093937397]","[0.5460138320922852, 0.5001183152198792, 0.014122403226792812]","[0.5503924489021301, 0.5928219556808472, -0.025119533762335777]","[0.6062778234481812, 0.5892196297645569, -0.048299770802259445]","[0.641224205493927, 0.5894355773925781, -0.04307914152741432]","[0.6848913431167603, 0.5932782888412476, -0.007461895234882832]","[0.6413828730583191, 0.5907933712005615, -0.04551985114812851]","[0.6061359643936157, 0.5906644463539124, -0.051218368113040924]","[0.6218665838241577, 0.41282057762145996, 0.02898525446653366]","[0.6180381774902344, 0.6671019792556763, -0.03963138163089752]"
"[0.6630328893661499, 0.4977039694786072, 0.038408152759075165]","[0.6896557807922363, 0.49045565724372864, 0.03447478637099266]","[0.7027080059051514, 0.49019187688827515, 0.036843910813331604]","[0.7158771753311157, 0.4918956458568573, 0.04223494231700897]","[0.7337204813957214, 0.498543381690979, 0.0615086555480957]","[0.7153807878494263, 0.5022987723350525, 0.04232132434844971]","[0.7019723653793335, 0.5028723478317261, 0.03661958500742912]","[0.6884139180183411, 0.5021247267723083, 0.03440782055258751]","[0.5715585350990295, 0.4963391125202179, 0.024006037041544914]","[0.5434381365776062, 0.48835667967796326, 0.013916975818574429]","[0.5303574204444885, 0.48791956901550293, 0.012933632358908653]","[0.5163620114326477, 0.48944419622421265, 0.014806387014687061]","[0.49506884813308716, 0.49567416310310364, 0.029226936399936676]","[0.5173229575157166, 0.49995601177215576, 0.015522937290370464]","[0.5316566228866577, 0.5007584691047668, 0.012941979803144932]","[0.5455788969993591, 0.5001293420791626, 0.014138962142169476]","[0.5504705309867859, 0.5931026935577393, -0.025172485038638115]","[0.6062138676643372, 0.5894364714622498, -0.04836417734622955]","[0.6408960819244385, 0.5896366238594055, -0.043171778321266174]","[0.6845007538795471, 0.5935238599777222, -0.007612269837409258]","[0.6411476731300354, 0.59100741147995, -0.04554574936628342]","[0.6060310006141663, 0.5908928513526917, -0.051195964217185974]","[0.6212376952171326, 0.41287961602211, 0.028778163716197014]","[0.6179987788200378, 0.6673970222473145, -0.03922291100025177]"
"[0.6628386974334717, 0.4977388083934784, 0.038365211337804794]","[0.6895566582679749, 0.4904252290725708, 0.0343707911670208]","[0.7026382088661194, 0.49014925956726074, 0.03669584169983864]","[0.7158366441726685, 0.49185192584991455, 0.042039044201374054]","[0.733698844909668, 0.4985256791114807, 0.06123974174261093]","[0.7152871489524841, 0.5023343563079834, 0.042080942541360855]","[0.7018563747406006, 0.5029159188270569, 0.03642328828573227]","[0.6882714629173279, 0.5021706819534302, 0.03426685184240341]","[0.5713621973991394, 0.4963746964931488, 0.02435639128088951]","[0.5432473421096802, 0.48833519220352173, 0.014374755322933197]","[0.5301551222801208, 0.48789000511169434, 0.013428096659481525]","[0.5161634683609009, 0.48941656947135925, 0.01535023469477892]","[0.49491411447525024, 0.4956677258014679, 0.02984188124537468]","[0.5170639753341675, 0.4999653697013855, 0.016020262613892555]","[0.5313818454742432, 0.5007827281951904, 0.013387876562774181]","[0.545321524143219, 0.5001667141914368, 0.014539437368512154]","[0.5497024655342102, 0.593095064163208, -0.025099335238337517]","[0.605283796787262, 0.5894211530685425, -0.048479113727808]","[0.6400413513183594, 0.5896425843238831, -0.04341825097799301]","[0.683769941329956, 0.5936015844345093, -0.007981794886291027]","[0.6402614116668701, 0.5910660028457642, -0.04580250382423401]","[0.6050897836685181, 0.5909274220466614, -0.05132231488823891]","[0.6211029291152954, 0.4130171537399292, 0.029222695156931877]","[0.6172339916229248, 0.6675701141357422, -0.03961377218365669]"
"[0.662421464920044, 0.49768388271331787, 0.038188833743333817]","[0.6891215443611145, 0.4904860854148865, 0.03409240394830704]","[0.7021788358688354, 0.4902338981628418, 0.036378636956214905]","[0.7153515219688416, 0.49193862080574036, 0.04168768227100372]","[0.7332087755203247, 0.4985593259334564, 0.06084924191236496]","[0.7147650718688965, 0.5022993087768555, 0.041780777275562286]","[0.7013482451438904, 0.5028591156005859, 0.03615620732307434]","[0.687786877155304, 0.5021035075187683, 0.034040290862321854]","[0.570943295955658, 0.49632886052131653, 0.02445964515209198]","[0.542897641658783, 0.48840227723121643, 0.014512992464005947]","[0.5298224687576294, 0.48797547817230225, 0.013597911223769188]","[0.5158548951148987, 0.4895034432411194, 0.015543974004685879]","[0.49465256929397583, 0.49570444226264954, 0.030071858316659927]","[0.5167706608772278, 0.4999428987503052, 0.016250180080533028]","[0.5310651659965515, 0.5007400512695312, 0.013590714894235134]","[0.5449753999710083, 0.5001115798950195, 0.014705443754792213]","[0.5492165684700012, 0.5932191610336304, -0.024862015619874]","[0.604661226272583, 0.5894978046417236, -0.048268288373947144]","[0.6393807530403137, 0.5897092819213867, -0.04334227368235588]","[0.6831616163253784, 0.5936684608459473, -0.00812299083918333]","[0.6395840048789978, 0.5910981893539429, -0.045764368027448654]","[0.6044477224349976, 0.5909662246704102, -0.051148880273103714]","[0.6208770871162415, 0.4130587577819824, 0.029107002541422844]","[0.6163318753242493, 0.6676174402236938, -0.0394526869058609]"
"[0.6622633337974548, 0.49774762988090515, 0.0382390059530735]","[0.6890507936477661, 0.490535706281662, 0.034098539501428604]","[0.7021424770355225, 0.490291953086853, 0.03635549545288086]","[0.7153329849243164, 0.49201148748397827, 0.041647303849458694]","[0.7332029342651367, 0.49866771697998047, 0.060788385570049286]","[0.7147136926651001, 0.5024124383926392, 0.04171687737107277]","[0.7012720704078674, 0.5029618144035339, 0.03611407056450844]","[0.687680184841156, 0.5021923780441284, 0.03402853012084961]","[0.5707054138183594, 0.49638283252716064, 0.02473043091595173]","[0.542610764503479, 0.4884389042854309, 0.014841298572719097]","[0.5295082926750183, 0.4880125820636749, 0.013953786343336105]","[0.515521764755249, 0.4895499348640442, 0.01592506468296051]","[0.4943350851535797, 0.4957786500453949, 0.030505429953336716]","[0.5164481997489929, 0.5000239014625549, 0.016601037234067917]","[0.5307591557502747, 0.5008161067962646, 0.013910849578678608]","[0.5446954965591431, 0.5001804828643799, 0.015003186650574207]","[0.5489200353622437, 0.593369722366333, -0.024923499673604965]","[0.6043036580085754, 0.5896045565605164, -0.048438869416713715]","[0.6390365362167358, 0.5898223519325256, -0.04360231012105942]","[0.682915449142456, 0.5938265919685364, -0.008467888459563255]","[0.6392377018928528, 0.5912792682647705, -0.04602622613310814]","[0.6040418744087219, 0.5911399722099304, -0.051314372569322586]","[0.6206877827644348, 0.41325485706329346, 0.029540909454226494]","[0.6159331798553467, 0.6678270101547241, -0.03971709683537483]"
"[0.6618516445159912, 0.4977475106716156, 0.038335852324962616]","[0.6885870695114136, 0.49068039655685425, 0.03421788662672043]","[0.7016778588294983, 0.4904497563838959, 0.036521244794130325]","[0.7148921489715576, 0.4921618700027466, 0.04184168204665184]","[0.7327967286109924, 0.49874818325042725, 0.06104739010334015]","[0.7142565250396729, 0.5024029016494751, 0.041930682957172394]","[0.7008185386657715, 0.5029290914535522, 0.036293335258960724]","[0.6872469186782837, 0.5021580457687378, 0.034164030104875565]","[0.5699141621589661, 0.49631911516189575, 0.024595102295279503]","[0.5418030619621277, 0.4884708821773529, 0.014610270038247108]","[0.5286620855331421, 0.4880441725254059, 0.013691012747585773]","[0.514633297920227, 0.489566832780838, 0.015644190832972527]","[0.49339568614959717, 0.49572524428367615, 0.030211227014660835]","[0.51561439037323, 0.4999450743198395, 0.016362085938453674]","[0.5299499034881592, 0.5007175207138062, 0.013700980693101883]","[0.5438893437385559, 0.5000794529914856, 0.01482213195413351]","[0.5484697818756104, 0.5936514139175415, -0.02496027573943138]","[0.6039555668830872, 0.5898528695106506, -0.048552095890045166]","[0.6387211680412292, 0.5900503396987915, -0.04361415654420853]","[0.68270343542099, 0.5940636396408081, -0.008197411894798279]","[0.6390072703361511, 0.5916534662246704, -0.04600781202316284]","[0.603676974773407, 0.5915288925170898, -0.05140382796525955]","[0.6200841665267944, 0.4133639335632324, 0.029364289715886116]","[0.6156275868415833, 0.6678724884986877, -0.039299461990594864]"
